# TEST CONFIGURATION BEGIN
# RandomRBFGeneratorDrift(change_speed=0.0001, model_random_state=None, n_centroids=50, n_classes=2, n_features=10, num_drift_centroids=50, sample_random_state=None)
# [ARSLVQ] RobustSoftLearningVectorQuantization(gamma=0.9, gradient_descent='adadelta', initial_prototypes=None, prototypes_per_class=4, random_state=None, sigma=4)
# [MEB$_5$] SWMEB eps: 0.1, kernelized: False, w_size: 5 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# [MEB$_{50}$] SWMEB eps: 0.1, kernelized: False, w_size: 50 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# [MEB$_{100}$] SWMEB eps: 0.1, kernelized: False, w_size: 100 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# [MEB$_{300}$] SWMEB eps: 0.1, kernelized: False, w_size: 300 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['accuracy', 'model_size'], n_wait=200, output_file='_rbf_im_memory_other.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
27390,0.606985,0.600000,0.496985,0.650000,0.405956,0.315000,0.476213,0.315000,0.416029,0.320000,14.483398,27.946289,73.731445,105.680664,136.571289
27590,0.606314,0.515000,0.497664,0.590000,0.405511,0.345000,0.475547,0.385000,0.415511,0.345000,14.483398,26.508789,73.696289,110.375977,145.973633
27790,0.606449,0.625000,0.496884,0.390000,0.404783,0.305000,0.474348,0.310000,0.414674,0.300000,14.483398,33.211914,73.434570,110.524414,146.516602
27990,0.606799,0.655000,0.497878,0.635000,0.403849,0.275000,0.473993,0.425000,0.414317,0.365000,14.483398,25.926758,76.766602,118.895508,152.086914
28190,0.607071,0.645000,0.499000,0.655000,0.403143,0.305000,0.473893,0.460000,0.414357,0.420000,14.483398,33.715820,85.641602,111.465820,154.196289
28390,0.606702,0.555000,0.498617,0.445000,0.402695,0.340000,0.474043,0.495000,0.413794,0.335000,14.483398,32.000977,73.168945,104.848633,153.625977
28590,0.606796,0.620000,0.497746,0.375000,0.401725,0.265000,0.473697,0.425000,0.412782,0.270000,14.483398,35.743164,69.083008,98.176758,155.708008
28790,0.606888,0.620000,0.498357,0.585000,0.401294,0.340000,0.473357,0.425000,0.412273,0.340000,14.483398,34.512695,78.114258,100.770508,152.715820
28990,0.606597,0.565000,0.498611,0.535000,0.400868,0.340000,0.473021,0.425000,0.411771,0.340000,14.483398,31.454102,81.305664,99.708008,147.797852
29190,0.606862,0.645000,0.499552,0.635000,0.400379,0.330000,0.472448,0.390000,0.411448,0.365000,14.483398,34.637695,74.758789,103.192383,138.918945
29390,0.606986,0.625000,0.500856,0.690000,0.399589,0.285000,0.472021,0.410000,0.410788,0.315000,14.483398,28.786133,71.930664,89.856445,139.012695
29590,0.607177,0.635000,0.500510,0.450000,0.399048,0.320000,0.471327,0.370000,0.410272,0.335000,14.483398,33.778320,85.833008,106.172852,159.887695
29790,0.606993,0.580000,0.501216,0.605000,0.398378,0.300000,0.470135,0.295000,0.409628,0.315000,14.483398,28.422852,82.235352,112.094727,164.758789
29990,0.607282,0.650000,0.501711,0.575000,0.397718,0.300000,0.469060,0.310000,0.408792,0.285000,14.483398,36.141602,83.274414,103.543945,160.172852
30190,0.607300,0.610000,0.501700,0.500000,0.397167,0.315000,0.467967,0.305000,0.408267,0.330000,14.483398,34.754883,86.153320,101.141602,166.344727
30390,0.607450,0.630000,0.502318,0.595000,0.396854,0.350000,0.467285,0.365000,0.408013,0.370000,14.483398,31.813477,75.958008,100.309570,138.110352
30590,0.607237,0.575000,0.502039,0.460000,0.396546,0.350000,0.466579,0.360000,0.407632,0.350000,14.483398,26.375977,68.477539,96.219727,130.696289
30790,0.607745,0.685000,0.502353,0.550000,0.395686,0.265000,0.465458,0.295000,0.406699,0.265000,14.483398,32.477539,70.036133,97.020508,137.493164
30990,0.607630,0.590000,0.502630,0.545000,0.395260,0.330000,0.464708,0.350000,0.406169,0.325000,14.483398,31.465820,80.231445,93.145508,139.153320
31190,0.607645,0.610000,0.503484,0.635000,0.394677,0.305000,0.463742,0.315000,0.405581,0.315000,14.483398,29.403320,75.477539,104.118164,146.309570
31390,0.607853,0.640000,0.503750,0.545000,0.394263,0.330000,0.463109,0.365000,0.405321,0.365000,14.483398,36.645508,81.266602,114.555664,164.426758
31590,0.607866,0.610000,0.502866,0.365000,0.394013,0.355000,0.462420,0.355000,0.404936,0.345000,14.483398,33.668945,82.247070,104.379883,150.903320
31790,0.607595,0.565000,0.502184,0.395000,0.393608,0.330000,0.461994,0.395000,0.404684,0.365000,14.483398,25.868164,78.051758,106.020508,149.485352
31990,0.607390,0.575000,0.502484,0.550000,0.393553,0.385000,0.461730,0.420000,0.404686,0.405000,14.483398,33.032227,77.606445,105.528320,149.188477
32190,0.607344,0.600000,0.503687,0.695000,0.393031,0.310000,0.461094,0.360000,0.404625,0.395000,14.483398,25.895508,81.708008,111.825195,150.622070
32390,0.607671,0.660000,0.504317,0.605000,0.392267,0.270000,0.459969,0.280000,0.403975,0.300000,14.483398,35.973633,74.700195,100.141602,139.790039
32590,0.607840,0.635000,0.504815,0.585000,0.391636,0.290000,0.459074,0.315000,0.403549,0.335000,14.483398,30.969727,75.461914,94.844727,156.993164
32790,0.607883,0.615000,0.504448,0.445000,0.391350,0.345000,0.458313,0.335000,0.403129,0.335000,14.483398,30.735352,81.004883,102.114258,144.750977
32990,0.607988,0.625000,0.504329,0.485000,0.390884,0.315000,0.458598,0.505000,0.402866,0.360000,14.483398,31.239258,86.415039,102.817383,145.430664
33190,0.608485,0.690000,0.504333,0.505000,0.390545,0.335000,0.458000,0.360000,0.403242,0.465000,14.483398,34.192383,83.969727,103.383789,161.598633
33390,0.609187,0.725000,0.504217,0.485000,0.389910,0.285000,0.457651,0.400000,0.403133,0.385000,14.483398,28.098633,87.485352,112.500977,159.567383
33590,0.609641,0.685000,0.503952,0.460000,0.389251,0.280000,0.456886,0.330000,0.403024,0.385000,14.483398,31.551758,86.719727,96.219727,156.649414
33790,0.610238,0.710000,0.504554,0.605000,0.388929,0.335000,0.456369,0.370000,0.402530,0.320000,14.483398,26.727539,81.481445,103.051758,153.125977
33990,0.610799,0.705000,0.504083,0.425000,0.388580,0.330000,0.456923,0.550000,0.402012,0.315000,14.483398,33.829102,79.469727,109.090820,157.575195
34190,0.611441,0.720000,0.504382,0.555000,0.388235,0.330000,0.457765,0.600000,0.401559,0.325000,14.483398,32.247070,89.426758,85.180664,154.012695
34390,0.612602,0.810000,0.503538,0.360000,0.387690,0.295000,0.456959,0.320000,0.401023,0.310000,14.483398,29.297852,85.270508,89.778320,149.614258
34590,0.613488,0.765000,0.504797,0.720000,0.387122,0.290000,0.456366,0.355000,0.400552,0.320000,14.483398,32.075195,80.192383,81.774414,138.934570
34790,0.614220,0.740000,0.505896,0.695000,0.386705,0.315000,0.455723,0.345000,0.400289,0.355000,14.483398,33.743164,70.145508,88.872070,157.336914
34990,0.614454,0.655000,0.506207,0.560000,0.386494,0.350000,0.455345,0.390000,0.400115,0.370000,14.483398,30.489258,72.458008,88.801758,140.946289
35190,0.615514,0.800000,0.505857,0.445000,0.386000,0.300000,0.455000,0.395000,0.400000,0.380000,14.483398,34.625977,86.231445,90.438477,159.965820
35390,0.616335,0.760000,0.504972,0.350000,0.385540,0.305000,0.454176,0.310000,0.400199,0.435000,14.483398,32.958008,77.106445,93.872070,142.028320
35590,0.617006,0.735000,0.503785,0.295000,0.384944,0.280000,0.453333,0.305000,0.399887,0.345000,14.483398,34.813477,80.668945,103.868164,162.743164
35790,0.617444,0.695000,0.502921,0.350000,0.384803,0.360000,0.452921,0.380000,0.399916,0.405000,14.483398,33.047852,84.825195,109.079102,167.473633
35990,0.618128,0.740000,0.502737,0.470000,0.384162,0.270000,0.452095,0.305000,0.399581,0.340000,14.483398,31.735352,85.520508,102.680664,149.684570
36190,0.618389,0.665000,0.502694,0.495000,0.384194,0.390000,0.451917,0.420000,0.400250,0.520000,14.483398,29.172852,94.157227,104.098633,165.856445
36390,0.618729,0.680000,0.501630,0.310000,0.383757,0.305000,0.451105,0.305000,0.400801,0.500000,14.483398,28.547852,86.688477,114.418945,171.293945
36590,0.619258,0.715000,0.500412,0.280000,0.383159,0.275000,0.450137,0.275000,0.401429,0.515000,14.483398,28.602539,84.086914,92.661133,139.336914
36790,0.619235,0.615000,0.499699,0.370000,0.383197,0.390000,0.450000,0.425000,0.402049,0.515000,14.483398,30.000977,86.313477,109.907227,153.668945
36990,0.619647,0.695000,0.498967,0.365000,0.383098,0.365000,0.449620,0.380000,0.402092,0.410000,14.483398,29.270508,85.145508,101.473633,151.258789
37190,0.619405,0.575000,0.498568,0.425000,0.382811,0.330000,0.449649,0.455000,0.402108,0.405000,14.483398,30.586914,89.700195,108.235352,158.766602
37390,0.619946,0.720000,0.498468,0.480000,0.382285,0.285000,0.448978,0.325000,0.401747,0.335000,14.483398,30.860352,86.211914,111.668945,143.465820
37590,0.620642,0.750000,0.497968,0.405000,0.381738,0.280000,0.448316,0.325000,0.401551,0.365000,14.483398,30.036133,84.743164,98.028320,152.872070
37790,0.620559,0.605000,0.497793,0.465000,0.381436,0.325000,0.447660,0.325000,0.402261,0.535000,14.483398,35.184570,89.684570,96.454102,113.793945
37990,0.620450,0.600000,0.496878,0.325000,0.380926,0.285000,0.446772,0.280000,0.402778,0.500000,14.483398,32.254883,79.360352,90.305664,129.153320
38190,0.620632,0.655000,0.495921,0.315000,0.380474,0.295000,0.445974,0.295000,0.403553,0.550000,14.483398,25.239258,92.208008,99.153320,140.950195
38390,0.620995,0.690000,0.495576,0.430000,0.380079,0.305000,0.445236,0.305000,0.403220,0.340000,14.483398,29.243164,80.008789,89.622070,136.250977
38590,0.620938,0.610000,0.494974,0.380000,0.379948,0.355000,0.444818,0.365000,0.402813,0.325000,14.483398,30.641602,94.204102,105.290039,138.223633
38790,0.621114,0.655000,0.494715,0.445000,0.379870,0.365000,0.444404,0.365000,0.402902,0.420000,14.483398,33.340820,85.969727,95.805664,140.325195
38990,0.621340,0.665000,0.494716,0.495000,0.379562,0.320000,0.443789,0.325000,0.402912,0.405000,14.483398,24.309570,88.215820,96.618164,131.559570
39190,0.621718,0.695000,0.495692,0.685000,0.379103,0.290000,0.443000,0.290000,0.402897,0.400000,14.483398,27.508789,84.583008,102.661133,156.391602
39390,0.621378,0.555000,0.495281,0.415000,0.379031,0.365000,0.442653,0.375000,0.402959,0.415000,14.483398,29.938477,81.372070,97.282227,145.454102
39590,0.621574,0.660000,0.494619,0.365000,0.379467,0.465000,0.442005,0.315000,0.402716,0.355000,14.483398,28.372070,83.969727,102.024414,141.833008
39790,0.621894,0.685000,0.493788,0.330000,0.379192,0.325000,0.441439,0.330000,0.402727,0.405000,14.483398,24.086914,75.325195,97.731445,129.801758
39990,0.622161,0.675000,0.492940,0.325000,0.378869,0.315000,0.440678,0.290000,0.402236,0.305000,14.483398,32.559570,86.090820,105.317383,130.915039
40190,0.622075,0.605000,0.493200,0.545000,0.378550,0.315000,0.440075,0.320000,0.402025,0.360000,14.483398,26.340820,65.973633,100.149414,104.129883
40390,0.621716,0.550000,0.492960,0.445000,0.378308,0.330000,0.439502,0.325000,0.402214,0.440000,14.483398,22.762695,66.586914,93.403320,127.571289
40590,0.621856,0.650000,0.492401,0.380000,0.378292,0.375000,0.439109,0.360000,0.402426,0.445000,14.483398,25.262695,65.098633,112.958008,131.485352
40790,0.622020,0.655000,0.491379,0.285000,0.377808,0.280000,0.438424,0.300000,0.402783,0.475000,14.483398,24.508789,60.563477,98.684570,134.887695
40990,0.621985,0.615000,0.491029,0.420000,0.377819,0.380000,0.438235,0.400000,0.402868,0.420000,14.483398,26.875977,77.485352,107.176758,126.399414
41190,0.622024,0.630000,0.490341,0.350000,0.377268,0.265000,0.437805,0.350000,0.402195,0.265000,14.483398,33.543945,68.782227,107.770508,162.247070
41390,0.621820,0.580000,0.489854,0.390000,0.377233,0.370000,0.437451,0.365000,0.402087,0.380000,14.483398,27.493164,71.473633,111.817383,148.524414
41590,0.621932,0.645000,0.490242,0.570000,0.376812,0.290000,0.436763,0.295000,0.401594,0.300000,14.483398,29.293945,63.383789,96.606445,126.625977
41790,0.622067,0.650000,0.490264,0.495000,0.376779,0.370000,0.436466,0.375000,0.401442,0.370000,14.483398,31.422852,59.047852,104.555664,123.477539
41990,0.622081,0.625000,0.490144,0.465000,0.376292,0.275000,0.435957,0.330000,0.400813,0.270000,14.483398,28.059570,65.286133,128.364258,149.379883
42190,0.622119,0.630000,0.489905,0.440000,0.375952,0.305000,0.435262,0.290000,0.400333,0.300000,14.483398,26.102539,59.641602,103.961914,139.180664
42390,0.622299,0.660000,0.489431,0.390000,0.375592,0.300000,0.434716,0.320000,0.399953,0.320000,14.483398,36.106445,70.622070,113.157227,147.336914
42590,0.622453,0.655000,0.488585,0.310000,0.375283,0.310000,0.434127,0.310000,0.399458,0.295000,14.483398,34.497070,67.848633,116.618164,140.485352
42790,0.622911,0.720000,0.487864,0.335000,0.375164,0.350000,0.434437,0.500000,0.399906,0.495000,14.483398,26.715820,72.590820,105.235352,135.563477
42990,0.623107,0.665000,0.486963,0.295000,0.374790,0.295000,0.434136,0.370000,0.400117,0.445000,14.483398,28.098633,72.422852,89.856445,121.766602
43190,0.623116,0.625000,0.486581,0.405000,0.374674,0.350000,0.433977,0.400000,0.400465,0.475000,14.483398,29.528320,72.305664,105.211914,155.000977
43390,0.623287,0.660000,0.485833,0.325000,0.374190,0.270000,0.433380,0.305000,0.399954,0.290000,14.483398,32.364258,72.516602,99.727539,138.516602
43590,0.623525,0.675000,0.485645,0.445000,0.373871,0.305000,0.432857,0.320000,0.399562,0.315000,14.483398,31.032227,74.735352,100.297852,142.379883
43790,0.623716,0.665000,0.484839,0.310000,0.373394,0.270000,0.432133,0.275000,0.398991,0.275000,14.483398,30.114258,68.157227,92.399414,132.301758
43990,0.623721,0.625000,0.485046,0.530000,0.373379,0.370000,0.431963,0.395000,0.398836,0.365000,14.483398,30.586914,84.356445,93.657227,156.407227
44190,0.623864,0.655000,0.484727,0.415000,0.373318,0.360000,0.431727,0.380000,0.398545,0.335000,14.483398,32.168945,74.411133,95.485352,142.016602
44390,0.624118,0.680000,0.485294,0.610000,0.372828,0.265000,0.430973,0.265000,0.398077,0.295000,14.483398,35.774414,75.833008,103.383789,139.340820
44590,0.623941,0.585000,0.485158,0.455000,0.372815,0.370000,0.430698,0.370000,0.397950,0.370000,14.483398,30.540039,78.875977,98.149414,145.028320
44790,0.623969,0.630000,0.485538,0.570000,0.372534,0.310000,0.430112,0.300000,0.397556,0.310000,14.483398,34.743164,71.680664,95.219727,151.743164
44990,0.623929,0.615000,0.486629,0.730000,0.372344,0.330000,0.429665,0.330000,0.397254,0.330000,14.483398,35.329102,69.653320,88.122070,143.020508
45190,0.624044,0.650000,0.486111,0.370000,0.372178,0.335000,0.429200,0.325000,0.397022,0.345000,14.483398,25.622070,80.020508,82.786133,134.247070
45390,0.624115,0.640000,0.486416,0.555000,0.372013,0.335000,0.428783,0.335000,0.396836,0.355000,14.483398,29.250977,75.844727,76.157227,138.454102
45590,0.624053,0.610000,0.486696,0.550000,0.372115,0.395000,0.428634,0.395000,0.396850,0.400000,14.483398,29.813477,70.633789,92.559570,147.028320
45790,0.624123,0.640000,0.487588,0.690000,0.371930,0.330000,0.428136,0.315000,0.396513,0.320000,14.483398,29.860352,63.465820,90.938477,136.516602
45990,0.624279,0.660000,0.487664,0.505000,0.371878,0.360000,0.427860,0.365000,0.396659,0.430000,14.483398,33.184570,82.336914,90.981445,146.719727
46190,0.624000,0.560000,0.487848,0.530000,0.371783,0.350000,0.427457,0.335000,0.396565,0.375000,14.483398,29.032227,79.415039,96.555664,147.157227
46390,0.624221,0.675000,0.488009,0.525000,0.371385,0.280000,0.426753,0.265000,0.396255,0.325000,14.483398,27.907227,70.348633,98.555664,145.340820
46590,0.624181,0.615000,0.488082,0.505000,0.371078,0.300000,0.426228,0.305000,0.396034,0.345000,14.483398,34.125977,76.106445,86.293945,146.098633
46790,0.624013,0.585000,0.488519,0.590000,0.370837,0.315000,0.425730,0.310000,0.395730,0.325000,14.483398,29.926758,69.629883,98.930664,166.567383
46990,0.624081,0.640000,0.488120,0.395000,0.370577,0.310000,0.425214,0.305000,0.395385,0.315000,14.483398,28.536133,65.157227,86.415039,140.403320
47190,0.623894,0.580000,0.487936,0.445000,0.370553,0.365000,0.424957,0.365000,0.395489,0.420000,14.483398,33.946289,76.395508,91.360352,121.715820
47390,0.623962,0.640000,0.487987,0.500000,0.370381,0.330000,0.424555,0.330000,0.395890,0.490000,14.483398,33.450195,70.364258,83.106445,149.293945
47590,0.624030,0.640000,0.488608,0.635000,0.370063,0.295000,0.423987,0.290000,0.396224,0.475000,14.483398,26.102539,80.106445,86.778320,152.083008
47790,0.624034,0.625000,0.488971,0.575000,0.369937,0.340000,0.423634,0.340000,0.396197,0.390000,14.483398,31.512695,79.875977,98.711914,139.879883
47990,0.624038,0.625000,0.488682,0.420000,0.369749,0.325000,0.423201,0.320000,0.395879,0.320000,14.483398,26.458008,74.145508,86.102539,144.981445
48190,0.623958,0.605000,0.488167,0.365000,0.369688,0.355000,0.422917,0.355000,0.395708,0.355000,14.483398,31.395508,74.016602,92.911133,147.790039
48390,0.623942,0.620000,0.488195,0.495000,0.369502,0.325000,0.422510,0.325000,0.395353,0.310000,14.483398,30.708008,66.083008,79.555664,131.840820
48590,0.623843,0.600000,0.488202,0.490000,0.369132,0.280000,0.421921,0.280000,0.394855,0.275000,14.483398,24.137695,65.879883,83.063477,133.610352
48790,0.623663,0.580000,0.487798,0.390000,0.369095,0.360000,0.421667,0.360000,0.394733,0.365000,14.483398,37.747070,84.899414,102.055664,138.114258
48990,0.623463,0.575000,0.487295,0.365000,0.369098,0.370000,0.421434,0.365000,0.394631,0.370000,14.483398,33.758789,77.493164,89.032227,121.750977
49190,0.623531,0.640000,0.486857,0.380000,0.369020,0.350000,0.421163,0.355000,0.394551,0.375000,14.483398,36.106445,74.536133,89.415039,127.950195
49390,0.623476,0.610000,0.486728,0.455000,0.368679,0.285000,0.420589,0.280000,0.394350,0.345000,14.483398,27.122070,80.907227,93.836914,130.407227
49590,0.623462,0.620000,0.487126,0.585000,0.368360,0.290000,0.420061,0.290000,0.393947,0.295000,14.483398,35.426758,77.958008,82.711914,131.672852
49790,0.623286,0.580000,0.487681,0.625000,0.368266,0.345000,0.419758,0.345000,0.393730,0.340000,14.483398,22.200195,72.883789,90.309570,130.551758
49990,0.623273,0.620000,0.487952,0.555000,0.368213,0.355000,0.419498,0.355000,0.393594,0.360000,14.483398,26.684570,76.680664,99.168945,131.200195
