# TEST CONFIGURATION BEGIN
# ReoccuringDriftStream: First Stream: SEAGenerator - Drift Stream: SEAGenerator - alpha: 90.0 - position: 250000 - width: 1 -
# [ARSLVQ] RobustSoftLearningVectorQuantization(gamma=0.9, gradient_descent='adadelta', initial_prototypes=None, prototypes_per_class=4, random_state=None, sigma=4)
# [MEB$_5$] SWMEB eps: 0.1, kernelized: False, w_size: 5 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{50}$] SWMEB eps: 0.1, kernelized: False, w_size: 50 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{100}$] SWMEB eps: 0.1, kernelized: False, w_size: 100 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{300}$] SWMEB eps: 0.1, kernelized: False, w_size: 300 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['accuracy', 'model_size'], n_wait=200, output_file='_SEA Generator_SEA ' 'Generator_1000_1_memory_other.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
31790,0.825285,0.855000,0.589304,0.390000,0.614905,0.565000,0.618070,0.645000,0.598070,0.510000,7.920898,20.407227,54.215820,62.872070,77.961914
31990,0.825629,0.880000,0.587704,0.335000,0.614465,0.545000,0.617893,0.590000,0.596667,0.375000,7.920898,18.137695,53.688477,56.188477,74.258789
32190,0.825781,0.850000,0.587281,0.520000,0.613719,0.495000,0.616688,0.425000,0.595531,0.415000,7.920898,20.411133,52.176758,66.481445,76.321289
32390,0.825745,0.820000,0.586429,0.450000,0.612391,0.400000,0.615186,0.375000,0.594099,0.365000,7.920898,17.950195,48.879883,63.157227,72.829102
32590,0.825648,0.810000,0.585401,0.420000,0.611080,0.400000,0.614290,0.470000,0.592716,0.370000,7.920898,19.680664,46.665039,49.856445,63.672852
32790,0.826012,0.885000,0.585031,0.525000,0.610215,0.470000,0.613282,0.450000,0.591442,0.385000,7.920898,20.043945,53.668945,52.661133,77.137695
32990,0.826037,0.830000,0.585030,0.585000,0.609909,0.560000,0.612744,0.525000,0.590213,0.390000,7.920898,22.379883,55.543945,60.911133,71.465820
33190,0.826455,0.895000,0.584939,0.570000,0.608515,0.380000,0.612242,0.530000,0.588818,0.360000,7.920898,25.477539,55.598633,61.715820,79.016602
33390,0.826536,0.840000,0.584970,0.590000,0.607289,0.405000,0.610994,0.405000,0.587199,0.320000,7.920898,16.915039,48.122070,51.211914,76.547852
33590,0.826677,0.850000,0.585479,0.670000,0.607126,0.580000,0.609401,0.345000,0.585659,0.330000,7.920898,17.661133,46.090820,64.102539,61.250977
33790,0.827083,0.895000,0.585893,0.655000,0.607798,0.720000,0.608988,0.540000,0.584375,0.370000,7.920898,21.586914,47.598633,61.833008,71.543945
33990,0.826893,0.795000,0.585947,0.595000,0.608787,0.775000,0.608402,0.510000,0.583343,0.410000,7.920898,17.801758,49.372070,63.469727,81.137695
34190,0.827029,0.850000,0.586529,0.685000,0.609265,0.690000,0.607824,0.510000,0.581794,0.320000,7.920898,19.387695,50.004883,55.016602,69.579102
34390,0.827339,0.880000,0.587251,0.710000,0.609737,0.690000,0.607953,0.630000,0.580351,0.335000,7.920898,18.633789,56.961914,50.915039,74.258789
34590,0.827500,0.855000,0.587733,0.670000,0.609855,0.630000,0.607994,0.615000,0.579913,0.505000,7.920898,18.399414,48.977539,50.360352,57.149414
34790,0.827514,0.830000,0.587254,0.505000,0.609798,0.600000,0.607919,0.595000,0.580116,0.615000,7.920898,22.579102,49.118164,61.579102,78.907227
34990,0.827672,0.855000,0.587184,0.575000,0.610316,0.700000,0.607471,0.530000,0.579828,0.530000,7.920898,19.684570,50.836914,64.282227,69.090820
35190,0.827943,0.875000,0.586171,0.410000,0.609600,0.485000,0.606457,0.430000,0.579486,0.520000,7.920898,18.977539,42.422852,37.411133,64.868164
35390,0.828210,0.875000,0.584801,0.345000,0.609006,0.505000,0.605256,0.395000,0.578977,0.490000,7.920898,19.028320,48.528320,59.157227,66.809570
35590,0.828192,0.825000,0.583390,0.335000,0.609746,0.740000,0.605000,0.560000,0.578729,0.535000,7.920898,21.641602,48.387695,65.708008,77.586914
35790,0.828427,0.870000,0.582388,0.405000,0.610618,0.765000,0.604185,0.460000,0.578876,0.605000,7.920898,21.610352,50.399414,60.071289,77.508789
35990,0.828575,0.855000,0.581341,0.395000,0.610754,0.635000,0.603240,0.435000,0.578939,0.590000,7.920898,18.282227,51.250977,47.356445,75.348633
36190,0.829028,0.910000,0.580333,0.400000,0.611222,0.695000,0.604111,0.760000,0.577944,0.400000,7.920898,18.887695,47.899414,45.551758,65.368164
36390,0.829061,0.835000,0.578867,0.315000,0.612044,0.760000,0.605359,0.830000,0.576436,0.305000,7.920898,22.215820,53.114258,46.551758,82.782227
36590,0.829148,0.845000,0.578764,0.560000,0.612005,0.605000,0.606099,0.740000,0.575577,0.420000,7.920898,19.024414,48.258789,61.633789,85.372070
36790,0.829153,0.830000,0.579426,0.700000,0.610437,0.325000,0.606366,0.655000,0.574481,0.375000,7.920898,18.020508,54.704102,51.204102,75.606445
36990,0.829293,0.855000,0.579674,0.625000,0.610761,0.670000,0.606467,0.625000,0.573533,0.400000,7.920898,22.903320,57.926758,63.465820,93.067383
37190,0.829514,0.870000,0.580459,0.725000,0.609946,0.460000,0.606189,0.555000,0.572216,0.330000,7.920898,23.043945,51.028320,60.840820,92.020508
37390,0.829677,0.860000,0.580860,0.655000,0.609651,0.555000,0.606505,0.665000,0.571183,0.380000,7.920898,23.083008,52.692383,59.735352,99.750977
37590,0.829652,0.825000,0.581230,0.650000,0.610348,0.740000,0.607406,0.775000,0.570481,0.440000,7.920898,20.196289,51.407227,53.887695,97.305664
37790,0.829867,0.870000,0.579947,0.340000,0.608936,0.345000,0.606170,0.375000,0.569362,0.360000,7.920898,25.352539,53.247070,67.422852,93.715820
37990,0.830212,0.895000,0.579101,0.420000,0.608175,0.465000,0.604947,0.375000,0.568730,0.450000,7.920898,20.696289,55.547852,67.950195,90.915039
38190,0.830579,0.900000,0.579816,0.715000,0.606816,0.350000,0.603474,0.325000,0.567842,0.400000,7.920898,18.157227,54.270508,52.594727,89.172852
38390,0.830890,0.890000,0.578691,0.365000,0.606597,0.565000,0.602487,0.415000,0.566963,0.400000,7.920898,21.133789,52.911133,52.473633,85.954102
38590,0.831120,0.875000,0.577682,0.385000,0.605833,0.460000,0.601328,0.380000,0.566250,0.430000,7.920898,20.348633,58.868164,60.942383,85.364258
38790,0.831114,0.830000,0.577021,0.450000,0.604715,0.390000,0.600026,0.350000,0.565907,0.500000,7.920898,21.922852,53.262695,54.399414,73.086914
38990,0.831495,0.905000,0.577242,0.620000,0.604407,0.545000,0.599072,0.415000,0.565206,0.430000,7.920898,20.458008,53.610352,48.649414,74.211914
39190,0.831769,0.885000,0.577872,0.700000,0.603564,0.440000,0.597923,0.375000,0.564487,0.425000,7.920898,18.364258,51.899414,49.649414,86.254883
39390,0.831939,0.865000,0.577959,0.595000,0.602985,0.490000,0.597041,0.425000,0.563878,0.445000,7.920898,16.133789,50.653320,50.063477,88.442383
39590,0.832081,0.860000,0.577335,0.455000,0.601954,0.400000,0.595812,0.355000,0.562843,0.360000,7.920898,20.250977,51.793945,64.668945,80.922852
39790,0.832222,0.860000,0.577702,0.650000,0.601288,0.470000,0.594697,0.375000,0.561591,0.315000,7.920898,21.227539,53.981445,63.208008,82.274414
39990,0.832462,0.880000,0.578116,0.660000,0.601206,0.585000,0.593568,0.370000,0.560050,0.255000,7.920898,20.899414,45.653320,59.833008,78.938477
40190,0.832350,0.810000,0.577700,0.495000,0.601075,0.575000,0.592550,0.390000,0.558650,0.280000,7.920898,17.633789,51.422852,67.926758,86.360352
40390,0.832512,0.865000,0.576940,0.425000,0.600721,0.530000,0.592264,0.535000,0.558259,0.480000,7.920898,20.735352,44.000977,67.805664,82.668945
40590,0.832475,0.825000,0.577129,0.615000,0.601411,0.740000,0.591881,0.515000,0.557871,0.480000,7.920898,24.036133,44.262695,57.563477,82.836914
40790,0.832611,0.860000,0.577734,0.700000,0.601650,0.650000,0.592315,0.680000,0.558177,0.620000,7.920898,18.223633,52.598633,65.004883,70.161133
40990,0.832696,0.850000,0.578235,0.680000,0.602010,0.675000,0.592304,0.590000,0.559118,0.750000,7.920898,18.735352,44.383789,61.848633,70.137695
41190,0.832707,0.835000,0.578390,0.610000,0.602171,0.635000,0.592122,0.555000,0.559829,0.705000,7.920898,18.641602,47.993164,73.848633,72.411133
41390,0.832646,0.820000,0.578883,0.680000,0.602112,0.590000,0.590995,0.360000,0.560680,0.735000,7.920898,18.661133,48.969727,67.790039,67.864258
41590,0.832705,0.845000,0.579493,0.705000,0.602367,0.655000,0.590000,0.385000,0.561739,0.780000,7.920898,16.680664,50.750977,58.336914,71.743164
41790,0.833005,0.895000,0.578798,0.435000,0.602909,0.715000,0.588654,0.310000,0.562933,0.810000,7.920898,21.016602,58.305664,63.153320,78.875977
41990,0.833110,0.855000,0.578469,0.510000,0.603469,0.720000,0.587871,0.425000,0.563852,0.755000,7.920898,23.856445,51.305664,72.497070,66.633789
42190,0.833286,0.870000,0.577452,0.365000,0.603786,0.670000,0.586905,0.385000,0.564429,0.685000,7.920898,21.446289,48.399414,70.723633,84.047852
42390,0.833294,0.835000,0.577915,0.675000,0.604171,0.685000,0.587180,0.645000,0.565237,0.735000,7.920898,20.661133,45.633789,72.665039,74.118164
42590,0.833656,0.910000,0.578443,0.690000,0.604104,0.590000,0.588066,0.775000,0.566179,0.765000,7.920898,15.149414,38.098633,56.922852,79.290039
42790,0.833685,0.840000,0.578944,0.685000,0.604648,0.720000,0.588192,0.615000,0.567019,0.745000,7.920898,20.188477,38.313477,52.610352,75.590820
42990,0.833925,0.885000,0.579159,0.625000,0.604907,0.660000,0.587897,0.525000,0.567103,0.585000,7.920898,16.153320,45.551758,61.387695,74.215820
43190,0.833953,0.840000,0.579349,0.620000,0.605047,0.635000,0.588140,0.640000,0.566349,0.405000,7.920898,21.961914,37.614258,56.286133,84.848633
43390,0.834167,0.880000,0.578819,0.465000,0.605556,0.715000,0.588750,0.720000,0.566458,0.590000,7.920898,21.293945,42.715820,56.290039,88.610352
43590,0.834332,0.870000,0.578318,0.470000,0.605737,0.645000,0.588894,0.620000,0.566336,0.540000,7.920898,18.872070,49.809570,58.149414,94.762695
43790,0.834266,0.820000,0.578142,0.540000,0.605849,0.630000,0.589220,0.660000,0.566261,0.550000,7.920898,18.325195,42.500977,56.657227,93.250977
43990,0.834384,0.860000,0.578265,0.605000,0.606210,0.685000,0.589543,0.660000,0.565434,0.385000,7.920898,25.500977,45.172852,58.368164,78.868164
44190,0.834409,0.840000,0.578386,0.605000,0.606364,0.640000,0.589727,0.630000,0.565318,0.540000,7.920898,16.208008,44.719727,57.118164,78.618164
44390,0.834502,0.855000,0.578982,0.710000,0.606719,0.685000,0.590339,0.725000,0.565588,0.625000,7.920898,16.610352,43.883789,57.176758,91.204102
44590,0.834730,0.885000,0.578874,0.555000,0.607005,0.670000,0.591081,0.755000,0.565766,0.605000,7.920898,20.450195,50.329102,62.309570,77.864258
44790,0.834821,0.855000,0.578969,0.600000,0.607287,0.670000,0.591502,0.685000,0.565516,0.510000,7.920898,25.391602,55.708008,70.344727,81.793945
44990,0.834933,0.860000,0.579018,0.590000,0.607679,0.695000,0.592121,0.730000,0.565446,0.550000,7.920898,18.715820,48.918945,64.567383,84.176758
45190,0.835044,0.860000,0.579756,0.745000,0.607289,0.520000,0.591978,0.560000,0.564844,0.430000,7.920898,20.821289,50.891602,60.622070,95.743164
45390,0.835066,0.840000,0.580066,0.650000,0.605973,0.310000,0.591372,0.455000,0.564248,0.430000,7.920898,18.336914,51.254883,53.418945,107.512695
45590,0.835132,0.850000,0.580264,0.625000,0.605110,0.410000,0.590683,0.435000,0.564185,0.550000,7.920898,21.145508,51.754883,57.754883,94.676758
45790,0.835241,0.860000,0.579605,0.430000,0.603947,0.340000,0.589693,0.365000,0.564605,0.660000,7.920898,19.696289,58.270508,55.754883,91.461914
45990,0.835459,0.885000,0.579389,0.530000,0.603253,0.445000,0.589039,0.440000,0.565044,0.665000,7.920898,17.809570,48.356445,52.887695,94.563477
46190,0.835522,0.850000,0.579978,0.715000,0.602630,0.460000,0.588696,0.510000,0.565261,0.615000,7.920898,21.946289,52.809570,54.719727,86.219727
46390,0.835541,0.840000,0.580260,0.645000,0.601775,0.405000,0.588268,0.490000,0.565519,0.625000,7.920898,17.969727,52.774414,62.047852,73.215820
46590,0.835474,0.820000,0.579978,0.515000,0.601530,0.545000,0.587586,0.430000,0.566034,0.685000,7.920898,20.426758,44.356445,58.329102,66.668945
46790,0.835665,0.880000,0.580515,0.705000,0.602232,0.765000,0.586996,0.450000,0.566609,0.700000,7.920898,21.563477,45.696289,63.180664,66.973633
46990,0.835769,0.860000,0.580833,0.655000,0.602051,0.560000,0.586368,0.440000,0.567457,0.765000,7.920898,18.926758,54.379883,61.844727,72.559570
47190,0.835894,0.865000,0.580851,0.585000,0.601702,0.520000,0.585596,0.405000,0.568043,0.705000,7.920898,15.981445,49.008789,62.719727,72.618164
47390,0.836208,0.910000,0.581419,0.715000,0.602013,0.675000,0.584894,0.420000,0.568919,0.775000,7.920898,17.485352,41.262695,59.536133,74.926758
47590,0.836055,0.800000,0.581245,0.540000,0.602384,0.690000,0.584283,0.440000,0.569684,0.750000,7.920898,18.333008,40.918945,60.407227,83.903320
47790,0.836218,0.875000,0.580819,0.480000,0.602521,0.635000,0.583613,0.425000,0.569622,0.555000,7.920898,22.782227,48.993164,69.047852,84.536133
47990,0.836339,0.865000,0.581109,0.650000,0.602615,0.625000,0.583598,0.580000,0.569184,0.465000,7.920898,22.637695,50.473633,60.227539,88.516602
48190,0.836354,0.840000,0.581500,0.675000,0.603104,0.720000,0.584146,0.715000,0.568750,0.465000,7.920898,21.504883,54.282227,50.329102,82.743164
48390,0.836452,0.860000,0.581639,0.615000,0.603091,0.600000,0.584730,0.725000,0.568402,0.485000,7.920898,19.079102,58.875977,61.833008,90.200195
48590,0.836694,0.895000,0.581508,0.550000,0.603099,0.605000,0.585599,0.795000,0.568616,0.620000,7.920898,22.754883,50.012695,58.430664,91.489258
48790,0.836770,0.855000,0.581152,0.495000,0.603477,0.695000,0.586399,0.780000,0.569095,0.685000,7.920898,20.700195,54.797852,52.500977,78.790039
48990,0.836803,0.845000,0.580881,0.515000,0.604283,0.800000,0.586885,0.705000,0.569631,0.700000,7.920898,26.110352,52.176758,63.336914,88.653320
49190,0.836878,0.855000,0.581020,0.615000,0.604755,0.720000,0.587143,0.650000,0.570020,0.665000,7.920898,23.375977,51.704102,62.430664,75.567383
49390,0.836972,0.860000,0.581077,0.595000,0.604776,0.610000,0.587805,0.750000,0.570793,0.760000,7.920898,19.375977,49.985352,69.465820,81.317383
49590,0.836964,0.835000,0.581579,0.705000,0.604656,0.575000,0.588320,0.715000,0.571802,0.820000,7.920898,16.157227,49.594727,70.336914,83.625977
49790,0.837077,0.865000,0.581714,0.615000,0.604980,0.685000,0.588649,0.670000,0.572782,0.815000,7.920898,15.934570,44.692383,60.864258,87.774414
49990,0.837289,0.890000,0.581948,0.640000,0.605382,0.705000,0.589538,0.810000,0.573655,0.790000,7.920898,21.172852,35.715820,49.129883,91.989258
