# TEST CONFIGURATION BEGIN
# RandomRBFGeneratorDrift(change_speed=0.001, model_random_state=None, n_centroids=50, n_classes=2, n_features=10, num_drift_centroids=50, sample_random_state=None)
# [ARSLVQ] RobustSoftLearningVectorQuantization(gamma=0.9, gradient_descent='adadelta', initial_prototypes=None, prototypes_per_class=4, random_state=None, sigma=4)
# [MEB$_5$] SWMEB eps: 0.1, kernelized: False, w_size: 5 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{50}$] SWMEB eps: 0.1, kernelized: False, w_size: 50 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{100}$] SWMEB eps: 0.1, kernelized: False, w_size: 100 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{300}$] SWMEB eps: 0.1, kernelized: False, w_size: 300 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['accuracy', 'model_size'], n_wait=200, output_file='_rbf_if_memory_other.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
27590,0.591825,0.655000,0.468139,0.350000,0.433467,0.295000,0.429380,0.300000,0.358577,0.280000,14.483398,39.180664,86.508789,96.133789,149.297852
27790,0.591848,0.595000,0.467464,0.375000,0.432971,0.365000,0.428913,0.365000,0.358623,0.365000,14.483398,35.379883,75.250977,99.997070,138.993164
27990,0.592446,0.675000,0.467662,0.495000,0.432446,0.360000,0.429173,0.465000,0.358525,0.345000,14.483398,30.668945,76.059570,103.469727,134.094727
28190,0.592857,0.650000,0.466714,0.335000,0.431714,0.330000,0.430929,0.675000,0.358429,0.345000,14.483398,29.981445,86.235352,109.161133,158.395508
28390,0.593227,0.645000,0.467270,0.545000,0.430603,0.275000,0.433014,0.725000,0.357837,0.275000,14.483398,28.543945,84.415039,106.489258,148.559570
28590,0.593627,0.650000,0.467394,0.485000,0.430035,0.350000,0.434507,0.645000,0.357782,0.350000,14.483398,25.977539,85.223633,106.293945,134.208008
28790,0.594231,0.680000,0.466154,0.290000,0.429056,0.290000,0.434860,0.485000,0.357238,0.280000,14.483398,25.797852,86.063477,123.946289,138.149414
28990,0.594201,0.590000,0.465556,0.380000,0.428681,0.375000,0.434896,0.440000,0.357361,0.375000,14.483398,21.340820,77.731445,103.356445,142.532227
29190,0.594655,0.660000,0.465724,0.490000,0.428069,0.340000,0.435690,0.550000,0.357207,0.335000,14.483398,32.938477,81.227539,104.793945,152.036133
29390,0.594760,0.610000,0.466096,0.520000,0.427432,0.335000,0.436678,0.580000,0.357055,0.335000,14.483398,33.934570,85.086914,117.622070,159.657227
29590,0.594932,0.620000,0.465476,0.375000,0.426701,0.320000,0.437449,0.550000,0.356803,0.320000,14.483398,30.618164,89.399414,94.551758,152.911133
29790,0.595372,0.660000,0.465068,0.405000,0.426284,0.365000,0.437905,0.505000,0.356858,0.365000,14.483398,33.637695,83.989258,100.813477,140.485352
29990,0.595503,0.615000,0.464564,0.390000,0.425772,0.350000,0.437617,0.395000,0.356711,0.335000,14.483398,25.208008,78.563477,96.606445,122.633789
30190,0.595267,0.560000,0.464600,0.470000,0.425133,0.330000,0.438033,0.500000,0.356400,0.310000,14.483398,31.239258,83.043945,114.372070,136.649414
30390,0.595728,0.665000,0.463808,0.345000,0.424172,0.280000,0.437285,0.325000,0.355894,0.280000,14.483398,32.887695,83.844727,93.883789,148.348633
30590,0.596382,0.695000,0.464243,0.530000,0.423553,0.330000,0.437171,0.420000,0.355822,0.345000,14.483398,29.090820,74.379883,101.735352,134.059570
30790,0.596895,0.675000,0.463889,0.410000,0.423007,0.340000,0.436765,0.375000,0.355686,0.335000,14.483398,28.262695,84.739258,102.020508,147.305664
30990,0.597240,0.650000,0.463279,0.370000,0.422630,0.365000,0.436266,0.360000,0.355714,0.360000,14.483398,31.258789,85.204102,109.973633,141.469727
31190,0.597065,0.570000,0.462677,0.370000,0.422323,0.375000,0.435903,0.380000,0.355806,0.370000,14.483398,26.188477,81.864258,91.758789,115.625977
31390,0.597083,0.600000,0.461731,0.315000,0.421859,0.350000,0.435737,0.410000,0.355609,0.325000,14.483398,33.981445,84.309570,109.258789,151.946289
31590,0.596943,0.575000,0.461815,0.475000,0.421720,0.400000,0.435000,0.320000,0.355318,0.310000,14.483398,37.071289,75.383789,105.571289,128.137695
31790,0.596741,0.565000,0.461551,0.420000,0.422753,0.585000,0.434589,0.370000,0.355348,0.360000,14.483398,26.879883,82.727539,99.915039,141.286133
31990,0.597013,0.640000,0.460818,0.345000,0.424371,0.680000,0.433994,0.340000,0.355220,0.335000,14.483398,29.778320,79.485352,110.774414,138.918945
32190,0.597437,0.665000,0.459813,0.300000,0.426063,0.695000,0.433156,0.300000,0.354875,0.300000,14.483398,29.891602,80.602539,118.321289,154.243164
32390,0.597578,0.620000,0.459689,0.440000,0.426366,0.475000,0.432857,0.385000,0.354814,0.345000,14.483398,34.641602,81.606445,105.040039,121.993164
32590,0.597932,0.655000,0.460123,0.530000,0.425741,0.325000,0.432623,0.395000,0.354568,0.315000,14.483398,31.704102,76.372070,111.743164,128.793945
32790,0.598282,0.655000,0.460031,0.445000,0.425460,0.380000,0.432362,0.390000,0.354816,0.395000,14.483398,37.016602,72.317383,109.461914,125.165039
32990,0.598354,0.610000,0.459573,0.385000,0.425091,0.365000,0.432104,0.390000,0.354634,0.325000,14.483398,34.149414,75.438477,104.043945,140.309570
33190,0.598727,0.660000,0.460364,0.590000,0.424848,0.385000,0.432242,0.455000,0.354788,0.380000,14.483398,32.200195,81.903320,114.680664,150.668945
33390,0.599488,0.725000,0.460120,0.420000,0.424639,0.390000,0.432199,0.425000,0.355030,0.395000,14.483398,34.028320,79.317383,108.325195,123.926758
33590,0.599401,0.585000,0.460000,0.440000,0.424790,0.450000,0.432246,0.440000,0.355359,0.410000,14.483398,25.450195,75.700195,103.469727,122.145508
33790,0.599821,0.670000,0.459226,0.330000,0.424256,0.335000,0.432083,0.405000,0.355149,0.320000,14.483398,32.829102,81.360352,100.028320,126.336914
33990,0.599882,0.610000,0.458462,0.330000,0.423817,0.350000,0.432692,0.535000,0.355000,0.330000,14.483398,32.891602,75.715820,114.133789,125.047852
34190,0.600324,0.675000,0.458647,0.490000,0.423235,0.325000,0.433588,0.585000,0.354706,0.305000,14.483398,30.137695,82.391602,104.196289,138.645508
34390,0.600497,0.630000,0.459854,0.665000,0.422544,0.305000,0.433392,0.400000,0.354415,0.305000,14.483398,32.407227,79.672852,90.743164,130.172852
34590,0.600552,0.610000,0.460174,0.515000,0.422326,0.385000,0.433023,0.370000,0.354448,0.360000,14.483398,25.461914,83.848633,110.903320,142.594727
34790,0.600665,0.620000,0.459306,0.310000,0.421792,0.330000,0.432457,0.335000,0.354162,0.305000,14.483398,22.911133,79.856445,102.180664,139.739258
34990,0.601006,0.660000,0.458908,0.390000,0.421351,0.345000,0.432557,0.450000,0.353793,0.290000,14.483398,31.739258,80.926758,121.004883,121.747070
35190,0.601343,0.660000,0.459857,0.625000,0.421114,0.380000,0.433600,0.615000,0.353971,0.385000,14.483398,32.911133,78.329102,113.250977,125.004883
35390,0.601193,0.575000,0.460057,0.495000,0.421023,0.405000,0.434830,0.650000,0.354091,0.375000,14.483398,30.489258,86.536133,118.004883,133.598633
35590,0.601045,0.575000,0.460339,0.510000,0.420650,0.355000,0.436186,0.675000,0.353983,0.335000,14.483398,39.555664,75.645508,111.657227,145.231445
35790,0.601629,0.705000,0.460000,0.400000,0.420449,0.385000,0.436124,0.425000,0.354101,0.375000,14.483398,24.454102,74.168945,97.872070,124.223633
35990,0.601899,0.650000,0.460754,0.595000,0.420251,0.385000,0.436313,0.470000,0.354022,0.340000,14.483398,30.481445,73.836914,89.403320,128.973633
36190,0.602111,0.640000,0.461139,0.530000,0.419861,0.350000,0.436083,0.395000,0.354028,0.355000,14.483398,31.747070,78.520508,95.075195,132.833008
36390,0.602514,0.675000,0.461298,0.490000,0.419696,0.390000,0.435829,0.390000,0.354282,0.400000,14.483398,35.540039,80.778320,100.790039,147.868164
36590,0.602967,0.685000,0.461758,0.545000,0.419478,0.380000,0.435522,0.380000,0.354451,0.385000,14.483398,28.258789,74.051758,90.676758,143.356445
36790,0.603115,0.630000,0.461831,0.475000,0.419508,0.425000,0.435492,0.430000,0.354863,0.430000,14.483398,30.055664,72.977539,88.899414,134.122070
36990,0.603342,0.645000,0.461929,0.480000,0.418995,0.325000,0.434946,0.335000,0.354701,0.325000,14.483398,36.282227,80.168945,93.153320,140.387695
37190,0.603757,0.680000,0.463189,0.695000,0.418378,0.305000,0.434405,0.335000,0.354432,0.305000,14.483398,33.926758,86.180664,96.868164,140.016602
37390,0.604032,0.655000,0.462957,0.420000,0.418253,0.395000,0.434140,0.385000,0.354597,0.385000,14.483398,32.204102,76.758789,89.290039,133.520508
37590,0.604385,0.670000,0.462487,0.375000,0.418182,0.405000,0.433904,0.390000,0.354706,0.375000,14.483398,29.200195,80.047852,100.512695,150.145508
37790,0.604814,0.685000,0.461809,0.335000,0.417739,0.335000,0.433404,0.340000,0.354654,0.345000,14.483398,32.930664,78.184570,93.243164,143.086914
37990,0.604947,0.630000,0.461032,0.315000,0.417196,0.315000,0.432778,0.315000,0.354471,0.320000,14.483398,34.438477,80.032227,98.735352,161.622070
38190,0.604605,0.540000,0.461342,0.520000,0.417105,0.400000,0.432579,0.395000,0.354684,0.395000,14.483398,33.872070,73.360352,86.040039,136.938477
38390,0.604476,0.580000,0.462173,0.620000,0.416806,0.360000,0.432199,0.360000,0.354712,0.360000,14.483398,29.458008,81.118164,98.903320,150.465820
38590,0.604505,0.610000,0.461667,0.365000,0.416224,0.305000,0.431615,0.320000,0.354479,0.310000,14.483398,32.223633,90.786133,99.551758,135.723633
38790,0.604119,0.530000,0.461788,0.485000,0.415855,0.345000,0.431166,0.345000,0.354430,0.345000,14.483398,33.196289,76.614258,90.774414,130.040039
38990,0.604098,0.600000,0.461186,0.345000,0.415412,0.330000,0.430644,0.330000,0.354304,0.330000,14.483398,31.469727,73.860352,93.829102,127.336914
39190,0.604308,0.645000,0.461051,0.435000,0.414949,0.325000,0.430103,0.325000,0.354154,0.325000,14.483398,34.602539,74.668945,93.946289,148.704102
39390,0.604082,0.560000,0.460893,0.430000,0.414719,0.370000,0.429821,0.375000,0.354209,0.365000,14.483398,29.989258,69.946289,94.602539,139.188477
39590,0.604188,0.625000,0.461294,0.540000,0.414340,0.340000,0.429239,0.315000,0.354086,0.330000,14.483398,35.543945,72.719727,102.793945,145.477539
39790,0.604116,0.590000,0.462121,0.625000,0.413914,0.330000,0.428737,0.330000,0.353965,0.330000,14.483398,35.790039,84.532227,111.122070,153.571289
39990,0.604221,0.625000,0.462764,0.590000,0.413367,0.305000,0.428141,0.310000,0.353744,0.310000,14.483398,33.063477,81.352539,104.270508,143.118164
40190,0.604200,0.600000,0.463950,0.700000,0.412825,0.305000,0.427525,0.305000,0.353450,0.295000,14.483398,33.676758,78.684570,103.368164,132.282227
40390,0.604030,0.570000,0.464254,0.525000,0.412488,0.345000,0.427090,0.340000,0.353433,0.350000,14.483398,28.797852,79.793945,111.196289,146.547852
40590,0.603614,0.520000,0.464059,0.425000,0.412104,0.335000,0.426634,0.335000,0.353342,0.335000,14.483398,33.266602,88.852539,117.641602,145.145508
40790,0.603276,0.535000,0.465025,0.660000,0.411823,0.355000,0.426355,0.370000,0.353374,0.360000,14.483398,30.610352,76.536133,99.856445,130.762695
40990,0.602990,0.545000,0.464314,0.320000,0.411250,0.295000,0.425907,0.335000,0.353088,0.295000,14.483398,34.922852,79.754883,122.758789,152.145508
41190,0.602610,0.525000,0.464341,0.470000,0.411293,0.420000,0.425878,0.420000,0.353415,0.420000,14.483398,30.204102,78.555664,119.219727,145.055664
41390,0.602694,0.620000,0.463981,0.390000,0.410850,0.320000,0.425364,0.320000,0.353252,0.320000,14.483398,35.602539,84.829102,107.981445,145.418945
41590,0.602826,0.630000,0.464300,0.530000,0.410580,0.355000,0.425000,0.350000,0.353237,0.350000,14.483398,29.672852,72.883789,118.442383,141.704102
41790,0.602692,0.575000,0.463846,0.370000,0.410192,0.330000,0.424567,0.335000,0.353125,0.330000,14.483398,33.860352,82.754883,110.262695,147.493164
41990,0.602823,0.630000,0.463397,0.370000,0.409976,0.365000,0.424450,0.400000,0.353206,0.370000,14.483398,32.540039,63.895508,123.610352,126.122070
42190,0.602881,0.615000,0.462786,0.335000,0.409738,0.360000,0.424214,0.375000,0.353190,0.350000,14.483398,37.200195,78.575195,117.883789,158.485352
42390,0.603104,0.650000,0.462085,0.315000,0.409289,0.315000,0.423768,0.330000,0.353009,0.315000,14.483398,32.602539,72.575195,111.903320,150.758789
42590,0.603042,0.590000,0.461297,0.295000,0.408774,0.300000,0.423137,0.290000,0.352736,0.295000,14.483398,35.426758,80.629883,101.305664,143.352539
42790,0.602394,0.465000,0.461080,0.415000,0.408756,0.405000,0.423075,0.410000,0.353005,0.410000,14.483398,36.981445,79.395508,115.176758,143.262695
42990,0.602150,0.550000,0.460584,0.355000,0.408505,0.355000,0.423061,0.420000,0.352967,0.345000,14.483398,31.571289,79.454102,103.899414,154.735352
43190,0.601837,0.535000,0.460000,0.335000,0.408233,0.350000,0.423093,0.430000,0.353023,0.365000,14.483398,35.430664,80.481445,100.610352,144.750977
43390,0.601852,0.605000,0.459375,0.325000,0.407917,0.340000,0.424236,0.670000,0.354005,0.565000,14.483398,38.711914,81.086914,100.750977,152.305664
43590,0.601959,0.625000,0.458894,0.355000,0.407650,0.350000,0.425276,0.650000,0.354977,0.565000,14.483398,37.813477,82.739258,111.407227,148.602539
43790,0.602110,0.635000,0.458142,0.295000,0.407087,0.285000,0.426583,0.710000,0.356261,0.635000,14.483398,35.461914,77.790039,106.204102,145.817383
43990,0.602169,0.615000,0.457785,0.380000,0.406963,0.380000,0.427466,0.620000,0.356963,0.510000,14.483398,38.110352,77.606445,94.528320,155.903320
44190,0.602205,0.610000,0.457364,0.365000,0.406773,0.365000,0.428409,0.635000,0.358136,0.615000,14.483398,37.895508,80.661133,105.622070,148.848633
44390,0.602421,0.650000,0.456923,0.360000,0.406493,0.345000,0.429457,0.660000,0.359502,0.660000,14.483398,27.540039,83.157227,101.399414,135.965820
44590,0.602838,0.695000,0.457545,0.595000,0.406126,0.325000,0.430563,0.675000,0.360923,0.675000,14.483398,36.997070,81.504883,86.532227,130.583008
44790,0.603251,0.695000,0.457422,0.430000,0.405852,0.345000,0.431682,0.680000,0.362354,0.680000,14.483398,30.000977,77.125977,93.973633,131.989258
44990,0.603571,0.675000,0.456719,0.300000,0.405402,0.305000,0.432946,0.715000,0.363929,0.715000,14.483398,29.938477,74.739258,100.735352,123.911133
45190,0.603400,0.565000,0.456356,0.375000,0.405267,0.375000,0.433800,0.625000,0.365089,0.625000,14.483398,32.762695,76.368164,102.454102,137.708008
45390,0.603296,0.580000,0.455796,0.330000,0.404934,0.330000,0.434845,0.670000,0.366438,0.670000,14.483398,30.286133,78.766602,96.387695,146.407227
45590,0.603172,0.575000,0.455176,0.315000,0.404559,0.320000,0.435947,0.685000,0.367841,0.685000,14.483398,35.047852,77.157227,102.864258,140.692383
45790,0.603026,0.570000,0.454605,0.325000,0.404211,0.325000,0.436996,0.675000,0.369189,0.675000,14.483398,28.450195,79.848633,90.661133,124.848633
45990,0.603079,0.615000,0.454061,0.330000,0.403908,0.335000,0.437991,0.665000,0.370480,0.665000,14.483398,32.043945,82.297852,98.418945,126.883789
46190,0.603043,0.595000,0.453435,0.310000,0.403500,0.310000,0.439087,0.690000,0.371891,0.695000,14.483398,29.602539,80.192383,95.250977,121.715820
46390,0.603247,0.650000,0.452792,0.305000,0.403095,0.310000,0.440260,0.710000,0.373377,0.715000,14.483398,35.934570,75.489258,103.375977,128.692383
46590,0.603362,0.630000,0.452177,0.310000,0.402694,0.310000,0.441315,0.685000,0.374763,0.695000,14.483398,27.950195,84.219727,92.434570,128.700195
46790,0.603133,0.550000,0.451588,0.315000,0.402318,0.315000,0.442361,0.685000,0.376159,0.700000,14.483398,32.047852,77.485352,101.508789,146.036133
46990,0.603013,0.575000,0.451004,0.315000,0.401944,0.315000,0.443397,0.685000,0.377415,0.670000,14.483398,36.735352,83.196289,101.872070,150.864258
47190,0.602660,0.520000,0.450745,0.390000,0.401894,0.390000,0.444106,0.610000,0.378553,0.645000,14.483398,35.399414,73.547852,96.981445,155.579102
47390,0.602712,0.615000,0.450275,0.340000,0.401758,0.370000,0.445021,0.660000,0.379725,0.655000,14.483398,31.887695,79.192383,104.075195,154.610352
47590,0.602384,0.525000,0.450042,0.395000,0.401730,0.395000,0.445675,0.600000,0.380506,0.565000,14.483398,29.438477,86.997070,106.528320,151.684570
47790,0.602500,0.630000,0.449454,0.310000,0.401345,0.310000,0.446639,0.675000,0.380357,0.345000,14.483398,32.172852,85.684570,107.254883,149.493164
47990,0.602762,0.665000,0.448828,0.300000,0.400921,0.300000,0.447699,0.700000,0.380021,0.300000,14.483398,30.727539,79.872070,101.043945,142.067383
48190,0.603062,0.675000,0.448271,0.315000,0.400562,0.315000,0.448688,0.685000,0.379750,0.315000,14.483398,33.938477,74.688477,107.153320,149.567383
48390,0.603154,0.625000,0.447988,0.380000,0.400436,0.370000,0.449419,0.625000,0.379772,0.385000,14.483398,31.137695,87.879883,104.278320,146.856445
48590,0.603347,0.650000,0.447603,0.355000,0.400248,0.355000,0.450227,0.645000,0.379917,0.415000,14.483398,29.645508,81.290039,95.954102,147.141602
48790,0.603457,0.630000,0.447366,0.390000,0.400370,0.430000,0.450885,0.610000,0.380041,0.410000,14.483398,32.852539,74.997070,93.668945,140.864258
48990,0.603730,0.670000,0.446947,0.345000,0.400369,0.400000,0.451721,0.655000,0.379898,0.345000,14.483398,34.575195,82.024414,115.235352,154.739258
49190,0.603980,0.665000,0.446429,0.320000,0.400673,0.475000,0.452653,0.680000,0.379694,0.330000,14.483398,32.204102,81.059570,105.692383,141.411133
49390,0.603963,0.600000,0.445935,0.325000,0.401890,0.700000,0.453557,0.675000,0.379472,0.325000,14.483398,29.602539,77.563477,102.778320,150.731445
49590,0.603866,0.580000,0.445344,0.300000,0.402773,0.620000,0.454514,0.690000,0.379211,0.315000,14.483398,37.797852,79.543945,107.067383,161.848633
49790,0.603669,0.555000,0.445000,0.360000,0.403206,0.510000,0.455262,0.640000,0.379153,0.365000,14.483398,32.000977,83.110352,107.000977,133.051758
49990,0.603434,0.545000,0.444618,0.350000,0.403896,0.575000,0.456044,0.650000,0.379056,0.355000,14.483398,31.102539,82.583008,108.727539,153.883789
