# TEST CONFIGURATION BEGIN
# ReoccuringDriftStream: First Stream: MIXEDGenerator - Drift Stream: MIXEDGenerator - alpha: 90.0 - position: 2000 - width: 1 -
# [ARSLVQ] RobustSoftLearningVectorQuantization(gamma=0.9, gradient_descent='adadelta', initial_prototypes=None, prototypes_per_class=4, random_state=None, sigma=4)
# [MEB$_5$] SWMEB eps: 0.1, kernelized: False, w_size: 5 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{50}$] SWMEB eps: 0.1, kernelized: False, w_size: 50 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{100}$] SWMEB eps: 0.1, kernelized: False, w_size: 100 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{300}$] SWMEB eps: 0.1, kernelized: False, w_size: 300 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['accuracy', 'model_size'], n_wait=200, output_file='_Mixed Generator_Mixed ' 'Generator_1000_1_memory_other.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
27390,0.556581,0.525000,0.742316,0.780000,0.711360,0.730000,0.680257,0.585000,0.590441,0.485000,8.858398,18.801758,54.540039,55.196289,67.688477
27590,0.557774,0.720000,0.742956,0.830000,0.711423,0.720000,0.680912,0.770000,0.589672,0.485000,8.858398,21.833008,45.500977,57.106445,64.168945
27790,0.559167,0.750000,0.743261,0.785000,0.711667,0.745000,0.681341,0.740000,0.589746,0.600000,8.858398,15.196289,48.051758,53.653320,58.079102
27990,0.560827,0.790000,0.743453,0.770000,0.711007,0.620000,0.681978,0.770000,0.590324,0.670000,8.858398,20.407227,56.497070,58.051758,59.008789
28190,0.559464,0.370000,0.743393,0.735000,0.709750,0.535000,0.681179,0.570000,0.590143,0.565000,8.858398,19.747070,51.446289,53.696289,63.848633
28390,0.558830,0.470000,0.743972,0.825000,0.709539,0.680000,0.681206,0.685000,0.589610,0.515000,8.858398,22.266602,47.684570,49.793945,69.317383
28590,0.558592,0.525000,0.744437,0.810000,0.709225,0.665000,0.681303,0.695000,0.589049,0.510000,8.858398,21.844727,50.055664,58.528320,71.731445
28790,0.559406,0.675000,0.744441,0.745000,0.708986,0.675000,0.681538,0.715000,0.589720,0.685000,8.858398,21.336914,52.973633,60.985352,65.379883
28990,0.560625,0.735000,0.744062,0.690000,0.708333,0.615000,0.681389,0.660000,0.590764,0.740000,8.858398,18.653320,50.512695,46.075195,67.758789
29190,0.559379,0.380000,0.743207,0.620000,0.707759,0.625000,0.679897,0.465000,0.590724,0.585000,8.858398,17.735352,54.774414,67.821289,69.879883
29390,0.559760,0.615000,0.743459,0.780000,0.707295,0.640000,0.679897,0.680000,0.589726,0.445000,8.858398,19.415039,51.536133,66.083008,72.227539
29590,0.560850,0.720000,0.743844,0.800000,0.706667,0.615000,0.680442,0.760000,0.588878,0.465000,8.858398,17.754883,38.008789,66.567383,59.258789
29790,0.562669,0.830000,0.743682,0.720000,0.705642,0.555000,0.680980,0.760000,0.588986,0.605000,8.858398,21.875977,49.145508,59.653320,69.204102
29990,0.564295,0.805000,0.743289,0.685000,0.705705,0.715000,0.681309,0.730000,0.589228,0.625000,8.858398,21.571289,52.668945,64.997070,66.668945
30190,0.563133,0.390000,0.742300,0.595000,0.704433,0.515000,0.679667,0.435000,0.589033,0.560000,8.858398,16.915039,45.305664,59.473633,73.125977
30390,0.562914,0.530000,0.741821,0.670000,0.704901,0.775000,0.680265,0.770000,0.588642,0.530000,8.858398,18.434570,49.278320,51.875977,76.719727
30590,0.563026,0.580000,0.742204,0.800000,0.704441,0.635000,0.680789,0.760000,0.588289,0.535000,8.858398,19.903320,46.821289,56.379883,70.540039
30790,0.563595,0.650000,0.741895,0.695000,0.704967,0.785000,0.681536,0.795000,0.588627,0.640000,8.858398,21.590820,43.731445,59.383789,55.778320
30990,0.564968,0.775000,0.742013,0.760000,0.704903,0.695000,0.681948,0.745000,0.589156,0.670000,8.858398,21.864258,48.231445,61.711914,64.696289
31190,0.564677,0.520000,0.741452,0.655000,0.704419,0.630000,0.681419,0.600000,0.588935,0.555000,8.858398,21.083008,51.172852,57.157227,67.309570
31390,0.564712,0.570000,0.740385,0.575000,0.705032,0.800000,0.682051,0.780000,0.588942,0.590000,8.858398,23.469727,46.813477,51.122070,70.829102
31590,0.565764,0.730000,0.740096,0.695000,0.705828,0.830000,0.681720,0.630000,0.589013,0.600000,8.858398,22.625977,45.364258,48.602539,71.633789
31790,0.567089,0.775000,0.740158,0.750000,0.706519,0.815000,0.681677,0.675000,0.588829,0.560000,8.858398,20.399414,47.321289,53.731445,67.633789
31990,0.568805,0.840000,0.740692,0.825000,0.707579,0.875000,0.680943,0.565000,0.588994,0.615000,8.858398,21.688477,33.844727,48.903320,63.227539
32190,0.568063,0.450000,0.740750,0.750000,0.707000,0.615000,0.679813,0.500000,0.588562,0.520000,8.858398,15.704102,39.422852,67.809570,80.047852
32390,0.566894,0.380000,0.740870,0.760000,0.706801,0.675000,0.678758,0.510000,0.587174,0.365000,8.858398,19.821289,43.774414,60.274414,86.786133
32590,0.567191,0.615000,0.741389,0.825000,0.706451,0.650000,0.678981,0.715000,0.585340,0.290000,8.858398,21.754883,27.270508,45.262695,84.247070
32790,0.567546,0.625000,0.740982,0.675000,0.706104,0.650000,0.678344,0.575000,0.583834,0.340000,8.858398,23.790039,40.989258,52.739258,81.200195
32990,0.567927,0.630000,0.741006,0.745000,0.706037,0.695000,0.678628,0.725000,0.583963,0.605000,8.858398,19.454102,39.887695,52.692383,69.411133
33190,0.567424,0.485000,0.740576,0.670000,0.706455,0.775000,0.678242,0.615000,0.583970,0.585000,8.858398,21.036133,45.313477,63.180664,72.219727
33390,0.567831,0.635000,0.740090,0.660000,0.706867,0.775000,0.678133,0.660000,0.584729,0.710000,8.858398,20.145508,42.860352,64.461914,77.024414
33590,0.568922,0.750000,0.739880,0.705000,0.707036,0.735000,0.678234,0.695000,0.585120,0.650000,8.858398,17.083008,36.848633,49.352539,71.633789
33790,0.570417,0.820000,0.739643,0.700000,0.707798,0.835000,0.678810,0.775000,0.585417,0.635000,8.858398,18.907227,42.293945,52.364258,67.641602
33990,0.572130,0.860000,0.739615,0.735000,0.708107,0.760000,0.679231,0.750000,0.586036,0.690000,8.858398,19.942383,42.290039,56.356445,68.368164
34190,0.571265,0.425000,0.739206,0.670000,0.707412,0.590000,0.678706,0.590000,0.585971,0.575000,8.858398,21.879883,44.391602,62.766602,81.266602
34390,0.571053,0.535000,0.739181,0.735000,0.707281,0.685000,0.678626,0.665000,0.585234,0.460000,8.858398,26.739258,37.430664,59.672852,83.020508
34590,0.571279,0.610000,0.739157,0.735000,0.706628,0.595000,0.679273,0.790000,0.584302,0.425000,8.858398,21.727539,43.903320,67.700195,81.442383
34790,0.571908,0.680000,0.739653,0.825000,0.707052,0.780000,0.679595,0.735000,0.582659,0.300000,8.858398,19.583008,52.309570,56.219727,66.118164
34990,0.572557,0.685000,0.740057,0.810000,0.706638,0.635000,0.679799,0.715000,0.582557,0.565000,8.858398,24.676758,49.208008,61.661133,68.879883
35190,0.572057,0.485000,0.740371,0.795000,0.705886,0.575000,0.679114,0.560000,0.582657,0.600000,8.858398,23.387695,51.325195,55.614258,80.114258
35390,0.572273,0.610000,0.740085,0.690000,0.706222,0.765000,0.679034,0.665000,0.582045,0.475000,8.858398,19.532227,55.868164,65.106445,77.614258
35590,0.573785,0.840000,0.739859,0.700000,0.706469,0.750000,0.679322,0.730000,0.581299,0.450000,8.858398,21.915039,55.411133,62.032227,79.067383
35790,0.575449,0.870000,0.740000,0.765000,0.706713,0.750000,0.679944,0.790000,0.581067,0.540000,8.858398,17.461914,54.333008,69.555664,76.516602
35990,0.577235,0.895000,0.739888,0.720000,0.707235,0.800000,0.680615,0.800000,0.581145,0.595000,8.858398,19.688477,44.250977,63.407227,75.985352
36190,0.576444,0.435000,0.739472,0.665000,0.706944,0.655000,0.680639,0.685000,0.580333,0.435000,8.858398,19.817383,54.512695,62.477539,74.989258
36390,0.576492,0.585000,0.740083,0.850000,0.706823,0.685000,0.680083,0.580000,0.578149,0.185000,8.858398,23.118164,56.532227,62.629883,82.461914
36590,0.577308,0.725000,0.740275,0.775000,0.706593,0.665000,0.679973,0.660000,0.578462,0.635000,8.858398,14.645508,53.528320,59.235352,92.911133
36790,0.578060,0.715000,0.740301,0.745000,0.706612,0.710000,0.680410,0.760000,0.578907,0.660000,8.858398,20.282227,50.446289,62.747070,74.297852
36990,0.579130,0.775000,0.740462,0.770000,0.706304,0.650000,0.680652,0.725000,0.580489,0.870000,8.858398,18.770508,53.883789,60.102539,80.356445
37190,0.578730,0.505000,0.740541,0.755000,0.705811,0.615000,0.680135,0.585000,0.579351,0.370000,8.858398,20.446289,52.055664,55.172852,71.555664
37390,0.579462,0.715000,0.740699,0.770000,0.705726,0.690000,0.680296,0.710000,0.579032,0.520000,8.858398,22.918945,49.922852,58.485352,73.833008
37590,0.580695,0.810000,0.740856,0.770000,0.705508,0.665000,0.680615,0.740000,0.579572,0.680000,8.858398,18.598633,53.883789,50.700195,95.079102
37790,0.582154,0.855000,0.741356,0.835000,0.705479,0.700000,0.680665,0.690000,0.580053,0.670000,8.858398,19.680664,50.434570,51.637695,77.543945
37990,0.583598,0.855000,0.741667,0.800000,0.705476,0.705000,0.680661,0.680000,0.580582,0.680000,8.858398,24.157227,54.438477,61.415039,79.653320
38190,0.583079,0.485000,0.741079,0.630000,0.704895,0.595000,0.680000,0.555000,0.579921,0.455000,8.858398,19.165039,52.512695,66.473633,78.969727
38390,0.582880,0.545000,0.740209,0.575000,0.705157,0.755000,0.679791,0.640000,0.578246,0.260000,8.858398,22.700195,50.840820,59.747070,78.993164
38590,0.583411,0.685000,0.740234,0.745000,0.705443,0.760000,0.679922,0.705000,0.579479,0.815000,8.858398,23.254883,44.309570,60.598633,72.817383
38790,0.584249,0.745000,0.740699,0.830000,0.705803,0.775000,0.680544,0.800000,0.581036,0.880000,8.858398,23.137695,52.465820,59.051758,75.723633
38990,0.584948,0.720000,0.740851,0.770000,0.706289,0.800000,0.680979,0.765000,0.582371,0.840000,8.858398,20.055664,48.215820,60.250977,79.598633
39190,0.584769,0.550000,0.740154,0.605000,0.706103,0.670000,0.680949,0.675000,0.582462,0.600000,8.858398,23.176758,47.266602,73.860352,74.387695
39390,0.585306,0.690000,0.739872,0.685000,0.705306,0.550000,0.680944,0.680000,0.581786,0.450000,8.858398,22.313477,44.614258,69.356445,82.743164
39590,0.586675,0.855000,0.740305,0.825000,0.704670,0.580000,0.681472,0.785000,0.581421,0.510000,8.858398,22.446289,46.418945,64.340820,79.493164
39790,0.588207,0.890000,0.740682,0.815000,0.704040,0.580000,0.681338,0.655000,0.581818,0.660000,8.858398,22.907227,46.122070,68.137695,76.422852
39990,0.589849,0.915000,0.740603,0.725000,0.703467,0.590000,0.681231,0.660000,0.582814,0.780000,8.858398,20.250977,42.719727,67.739258,63.801758
40190,0.589375,0.495000,0.740150,0.650000,0.702900,0.590000,0.680650,0.565000,0.583000,0.620000,8.858398,19.778320,55.231445,60.270508,71.739258
40390,0.589776,0.670000,0.740050,0.720000,0.702836,0.690000,0.681020,0.755000,0.582935,0.570000,8.858398,20.344727,59.344727,56.829102,69.489258
40590,0.590520,0.740000,0.740198,0.770000,0.702822,0.700000,0.681238,0.725000,0.582698,0.535000,8.858398,17.622070,57.883789,48.243164,81.446289
40790,0.591207,0.730000,0.740320,0.765000,0.702980,0.735000,0.681256,0.685000,0.583227,0.690000,8.858398,16.680664,53.750977,45.145508,81.766602
40990,0.592230,0.800000,0.740417,0.760000,0.703186,0.745000,0.681495,0.730000,0.584608,0.865000,8.858398,19.465820,58.829102,58.106445,86.708008
41190,0.592122,0.570000,0.739732,0.600000,0.702902,0.645000,0.681122,0.605000,0.584049,0.470000,8.858398,21.594727,59.286133,49.895508,77.336914
41390,0.592791,0.730000,0.739806,0.755000,0.703325,0.790000,0.681311,0.720000,0.583932,0.560000,8.858398,22.473633,60.649414,50.782227,74.797852
41590,0.593865,0.815000,0.739372,0.650000,0.703599,0.760000,0.682222,0.870000,0.584589,0.720000,8.858398,21.868164,47.676758,51.786133,69.243164
41790,0.595192,0.870000,0.739207,0.705000,0.703870,0.760000,0.682957,0.835000,0.584976,0.665000,8.858398,20.540039,59.200195,55.598633,64.262695
41990,0.596627,0.895000,0.739354,0.770000,0.704282,0.790000,0.683636,0.825000,0.585885,0.775000,8.858398,20.954102,52.200195,56.922852,68.387695
42190,0.596357,0.540000,0.739310,0.730000,0.704262,0.700000,0.683071,0.565000,0.585429,0.490000,8.858398,25.547852,51.817383,64.883789,72.500977
42390,0.596445,0.615000,0.739194,0.715000,0.704360,0.725000,0.682867,0.640000,0.585071,0.510000,8.858398,22.454102,48.825195,61.606445,67.879883
42590,0.597241,0.765000,0.739481,0.800000,0.704340,0.700000,0.682736,0.655000,0.584929,0.555000,8.858398,18.348633,53.293945,53.286133,72.426758
42790,0.597981,0.755000,0.739836,0.815000,0.704413,0.720000,0.682817,0.700000,0.584812,0.560000,8.858398,18.266602,53.235352,62.102539,61.907227
42990,0.598692,0.750000,0.739673,0.705000,0.704650,0.755000,0.683084,0.740000,0.585187,0.665000,8.858398,23.469727,47.684570,62.172852,64.903320
43190,0.598628,0.585000,0.739326,0.665000,0.704419,0.655000,0.682814,0.625000,0.585000,0.545000,8.858398,22.090820,46.711914,67.985352,66.946289
43390,0.599282,0.740000,0.739375,0.750000,0.703472,0.500000,0.682546,0.625000,0.585162,0.620000,8.858398,21.028320,41.227539,62.708008,68.907227
43590,0.600553,0.875000,0.739631,0.795000,0.703157,0.635000,0.682465,0.665000,0.586152,0.800000,8.858398,23.086914,48.793945,57.645508,68.063477
43790,0.601743,0.860000,0.740000,0.820000,0.702936,0.655000,0.682638,0.720000,0.586032,0.560000,8.858398,19.793945,51.696289,69.493164,68.247070
43990,0.603014,0.880000,0.739726,0.680000,0.702626,0.635000,0.682808,0.720000,0.586393,0.665000,8.858398,18.364258,50.610352,55.079102,66.809570
44190,0.602773,0.550000,0.739727,0.740000,0.702295,0.630000,0.682205,0.550000,0.586045,0.510000,8.858398,20.676758,49.739258,71.137695,76.098633
44390,0.602919,0.635000,0.739819,0.760000,0.702602,0.770000,0.682330,0.710000,0.585430,0.450000,8.858398,20.375977,52.668945,64.469727,81.981445
44590,0.603514,0.735000,0.739820,0.740000,0.702860,0.760000,0.682050,0.620000,0.584662,0.415000,8.858398,19.438477,50.254883,58.583008,78.918945
44790,0.604305,0.780000,0.739664,0.705000,0.702960,0.725000,0.682108,0.695000,0.584776,0.610000,8.858398,18.825195,51.262695,56.559570,73.043945
44990,0.605089,0.780000,0.739911,0.795000,0.703125,0.740000,0.682589,0.790000,0.585112,0.660000,8.858398,23.864258,47.790039,55.000977,76.028320
45190,0.605067,0.600000,0.739467,0.640000,0.702978,0.670000,0.682044,0.560000,0.584489,0.445000,8.858398,23.747070,51.840820,63.696289,87.735352
45390,0.605796,0.770000,0.739580,0.765000,0.703252,0.765000,0.681969,0.665000,0.583252,0.305000,8.858398,21.719727,53.434570,57.227539,81.856445
45590,0.606960,0.870000,0.739780,0.785000,0.703722,0.810000,0.682687,0.845000,0.582181,0.340000,8.858398,19.750977,56.918945,63.321289,80.301758
45790,0.608289,0.910000,0.739737,0.730000,0.703860,0.735000,0.683443,0.855000,0.581623,0.455000,8.858398,18.321289,53.930664,58.208008,90.797852
45990,0.609389,0.860000,0.739432,0.670000,0.704170,0.775000,0.683865,0.780000,0.581638,0.585000,8.858398,22.512695,59.329102,59.200195,84.754883
46190,0.609348,0.600000,0.739239,0.695000,0.704022,0.670000,0.683087,0.505000,0.580848,0.400000,8.858398,21.489258,43.836914,68.637695,83.278320
46390,0.609697,0.690000,0.739459,0.790000,0.704437,0.800000,0.682597,0.570000,0.579502,0.270000,8.858398,23.786133,52.782227,51.418945,81.875977
46590,0.610172,0.720000,0.739677,0.790000,0.704871,0.805000,0.682823,0.735000,0.579612,0.605000,8.858398,26.329102,53.715820,59.668945,84.270508
46790,0.610837,0.765000,0.739807,0.770000,0.705021,0.740000,0.683283,0.790000,0.579700,0.600000,8.858398,19.668945,51.282227,67.043945,81.922852
46990,0.611538,0.775000,0.740064,0.800000,0.705278,0.765000,0.683718,0.785000,0.580385,0.740000,8.858398,20.372070,46.758789,60.954102,78.543945
47190,0.611404,0.580000,0.739681,0.650000,0.704872,0.610000,0.683021,0.520000,0.579936,0.475000,8.858398,19.532227,41.297852,61.793945,81.848633
47390,0.612309,0.825000,0.739767,0.760000,0.704153,0.535000,0.683114,0.705000,0.580233,0.650000,8.858398,21.540039,44.290039,63.610352,77.008789
47590,0.613291,0.845000,0.739641,0.710000,0.703840,0.630000,0.683439,0.760000,0.580865,0.730000,8.858398,24.333008,39.754883,58.145508,79.633789
47790,0.614181,0.825000,0.739244,0.645000,0.703676,0.665000,0.683403,0.675000,0.580714,0.545000,8.858398,20.450195,48.157227,62.063477,86.118164
47990,0.615251,0.870000,0.739100,0.705000,0.703326,0.620000,0.683808,0.780000,0.580042,0.420000,8.858398,22.868164,46.668945,52.559570,73.567383
48190,0.615062,0.570000,0.738833,0.675000,0.702500,0.505000,0.682979,0.485000,0.580354,0.655000,8.858398,19.790039,47.864258,61.086914,77.633789
48390,0.615270,0.665000,0.738942,0.765000,0.702407,0.680000,0.682635,0.600000,0.580726,0.670000,8.858398,22.938477,48.293945,59.477539,79.848633
48590,0.615971,0.785000,0.738967,0.745000,0.702479,0.720000,0.683202,0.820000,0.581343,0.730000,8.858398,25.922852,45.680664,63.676758,87.895508
48790,0.616399,0.720000,0.739115,0.775000,0.702078,0.605000,0.683889,0.850000,0.581770,0.685000,8.858398,16.364258,49.739258,70.125977,85.981445
48990,0.617111,0.790000,0.738934,0.695000,0.702316,0.760000,0.684713,0.885000,0.582398,0.735000,8.858398,15.747070,56.723633,59.625977,83.930664
49190,0.617041,0.600000,0.739041,0.765000,0.701551,0.515000,0.683816,0.465000,0.581939,0.470000,8.858398,20.200195,55.903320,62.844727,88.180664
49390,0.617785,0.800000,0.738943,0.715000,0.701057,0.580000,0.682988,0.480000,0.581301,0.425000,8.858398,18.446289,49.614258,57.629883,71.817383
49590,0.619069,0.935000,0.738785,0.700000,0.700344,0.525000,0.683036,0.695000,0.581619,0.660000,8.858398,23.958008,49.571289,57.024414,80.333008
49790,0.620121,0.880000,0.738750,0.730000,0.699879,0.585000,0.683306,0.750000,0.582157,0.715000,8.858398,20.989258,49.700195,53.125977,85.266602
49990,0.621044,0.850000,0.738855,0.765000,0.699578,0.625000,0.683454,0.720000,0.582851,0.755000,8.858398,19.383789,57.723633,56.692383,80.825195
