# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.001, n_drift_features=2, n_features=10, noise_percentage=0.1, random_state=None, sigma_percentage=0.1)
# [ARSLVQ] RobustSoftLearningVectorQuantization(gamma=0.9, gradient_descent='adadelta', initial_prototypes=None, prototypes_per_class=4, random_state=None, sigma=4)
# [MEB$_5$] SWMEB eps: 0.1, kernelized: False, w_size: 5 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{50}$] SWMEB eps: 0.1, kernelized: False, w_size: 50 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{100}$] SWMEB eps: 0.1, kernelized: False, w_size: 100 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# [MEB$_{300}$] SWMEB eps: 0.1, kernelized: False, w_size: 300 only_mis: True kernel: <function elm_kernel_vec at 0xffff97a8a8b0>
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['accuracy', 'model_size'], n_wait=200, output_file='_Hyperplane Generator_memory_other.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
23390,0.728793,0.820000,0.559397,0.610000,0.604353,0.535000,0.619353,0.515000,0.638491,0.515000,14.483398,28.254883,89.012695,103.567383,162.934570
23590,0.729701,0.835000,0.559359,0.555000,0.604658,0.640000,0.619316,0.615000,0.638120,0.595000,14.483398,29.032227,82.563477,99.622070,164.821289
23790,0.730466,0.820000,0.559237,0.545000,0.604492,0.585000,0.619068,0.590000,0.637500,0.565000,14.483398,32.313477,94.504883,113.266602,145.961914
23990,0.731513,0.855000,0.559622,0.605000,0.605462,0.720000,0.618992,0.610000,0.637479,0.635000,14.483398,35.422852,86.254883,112.083008,151.360352
24190,0.732583,0.860000,0.559292,0.520000,0.605625,0.625000,0.619000,0.620000,0.637000,0.580000,14.483398,32.411133,77.860352,106.458008,151.364258
24390,0.733636,0.860000,0.558512,0.465000,0.606736,0.740000,0.619669,0.700000,0.636942,0.630000,14.483398,33.856445,89.024414,94.258789,155.063477
24590,0.734426,0.830000,0.558975,0.615000,0.607746,0.730000,0.620164,0.680000,0.636967,0.640000,14.483398,28.965820,75.637695,101.079102,136.926758
24790,0.735244,0.835000,0.559065,0.570000,0.607520,0.580000,0.620894,0.710000,0.637154,0.660000,14.483398,30.458008,52.020508,102.864258,129.243164
24990,0.735887,0.815000,0.558911,0.540000,0.607056,0.550000,0.620524,0.575000,0.637661,0.700000,14.483398,34.625977,77.469727,103.489258,141.540039
25190,0.736720,0.840000,0.559040,0.575000,0.607280,0.635000,0.620080,0.565000,0.638200,0.705000,14.483398,28.879883,87.344727,105.418945,147.989258
25390,0.737500,0.835000,0.559087,0.565000,0.607897,0.685000,0.619921,0.600000,0.638373,0.660000,14.483398,32.239258,77.801758,108.715820,149.825195
25590,0.738031,0.805000,0.559055,0.555000,0.608583,0.695000,0.619055,0.510000,0.637992,0.590000,14.483398,30.668945,75.848633,99.708008,154.047852
25790,0.738906,0.850000,0.558906,0.540000,0.608711,0.625000,0.618984,0.610000,0.638203,0.665000,14.483398,33.153320,82.903320,108.485352,143.497070
25990,0.739574,0.825000,0.559845,0.680000,0.609070,0.655000,0.618837,0.600000,0.638450,0.670000,14.483398,29.653320,76.368164,98.657227,155.036133
26190,0.740038,0.800000,0.559385,0.500000,0.609692,0.690000,0.619000,0.640000,0.638808,0.685000,14.483398,31.797852,89.278320,116.360352,155.364258
26390,0.740763,0.835000,0.558969,0.505000,0.610229,0.680000,0.618588,0.565000,0.638855,0.645000,14.483398,32.434570,80.426758,101.750977,132.301758
26590,0.741402,0.825000,0.558523,0.500000,0.610379,0.630000,0.618598,0.620000,0.639356,0.705000,14.483398,29.215820,82.969727,116.114258,143.887695
26790,0.741729,0.785000,0.558421,0.545000,0.610188,0.585000,0.617782,0.510000,0.639060,0.600000,14.483398,38.883789,96.555664,116.661133,152.754883
26990,0.742388,0.830000,0.558918,0.625000,0.610112,0.600000,0.618172,0.670000,0.639104,0.645000,14.483398,32.086914,88.458008,121.708008,152.274414
27190,0.742815,0.800000,0.558519,0.505000,0.610074,0.605000,0.618481,0.660000,0.639889,0.745000,14.483398,32.930664,76.528320,103.719727,160.321289
27390,0.743456,0.830000,0.558566,0.565000,0.609596,0.545000,0.618125,0.570000,0.640147,0.675000,14.483398,34.657227,76.868164,90.739258,150.450195
27590,0.743942,0.810000,0.558540,0.555000,0.609818,0.640000,0.617847,0.580000,0.640693,0.715000,14.483398,29.235352,78.567383,91.426758,154.418945
27790,0.744565,0.830000,0.558442,0.545000,0.609710,0.595000,0.617500,0.570000,0.641159,0.705000,14.483398,28.282227,82.727539,111.672852,167.122070
27990,0.745180,0.830000,0.558381,0.550000,0.609353,0.560000,0.616942,0.540000,0.640863,0.600000,14.483398,29.512695,69.297852,113.141602,144.317383
28190,0.745964,0.855000,0.558571,0.585000,0.609179,0.585000,0.616571,0.565000,0.640536,0.595000,14.483398,27.368164,74.657227,108.020508,132.418945
28390,0.746383,0.805000,0.558901,0.605000,0.608475,0.510000,0.616596,0.620000,0.640177,0.590000,14.483398,28.243164,90.645508,111.020508,138.586914
28590,0.747148,0.855000,0.559049,0.580000,0.608204,0.570000,0.616690,0.630000,0.640106,0.630000,14.483398,29.856445,90.696289,114.086914,140.430664
28790,0.747797,0.840000,0.559266,0.590000,0.607797,0.550000,0.616888,0.645000,0.639755,0.590000,14.483398,32.426758,84.438477,110.114258,138.954102
28990,0.748368,0.830000,0.559201,0.550000,0.607187,0.520000,0.616667,0.585000,0.639792,0.645000,14.483398,32.731445,75.735352,115.633789,151.321289
29190,0.748828,0.815000,0.559103,0.545000,0.607172,0.605000,0.617000,0.665000,0.640207,0.700000,14.483398,36.676758,69.180664,108.098633,154.696289
29390,0.749692,0.875000,0.559418,0.605000,0.606781,0.550000,0.616712,0.575000,0.640445,0.675000,14.483398,31.020508,72.110352,120.055664,160.055664
29590,0.750510,0.870000,0.559558,0.580000,0.606905,0.625000,0.617041,0.665000,0.640918,0.710000,14.483398,33.391602,80.340820,106.110352,153.555664
29790,0.751081,0.835000,0.559764,0.590000,0.606486,0.545000,0.616453,0.530000,0.641486,0.725000,14.483398,31.418945,73.036133,116.731445,165.321289
29990,0.751779,0.855000,0.559631,0.540000,0.605805,0.505000,0.616309,0.595000,0.641611,0.660000,14.483398,34.032227,87.344727,116.211914,166.528320
30190,0.751967,0.780000,0.559100,0.480000,0.605133,0.505000,0.616167,0.595000,0.641333,0.600000,14.483398,35.079102,80.743164,102.297852,154.860352
30390,0.752881,0.890000,0.559272,0.585000,0.605000,0.585000,0.615894,0.575000,0.641192,0.620000,14.483398,26.063477,87.340820,108.274414,155.680664
30590,0.753520,0.850000,0.559539,0.600000,0.604572,0.540000,0.616513,0.710000,0.640954,0.605000,14.483398,35.583008,83.372070,113.852539,151.012695
30790,0.753856,0.805000,0.559542,0.560000,0.603954,0.510000,0.617190,0.720000,0.640229,0.530000,14.483398,29.442383,86.723633,116.356445,129.309570
30990,0.754091,0.790000,0.559610,0.570000,0.603084,0.470000,0.617013,0.590000,0.639643,0.550000,14.483398,26.692383,88.356445,100.965820,132.122070
31190,0.754419,0.805000,0.560323,0.670000,0.603129,0.610000,0.616484,0.535000,0.638742,0.500000,14.483398,32.559570,84.993164,111.950195,145.122070
31390,0.754712,0.800000,0.560288,0.555000,0.603109,0.600000,0.616346,0.595000,0.638333,0.575000,14.483398,34.739258,81.461914,102.340820,145.333008
31590,0.755637,0.900000,0.560892,0.655000,0.603089,0.600000,0.617197,0.750000,0.636879,0.410000,14.483398,25.508789,86.684570,91.907227,157.500977
31790,0.756013,0.815000,0.561013,0.580000,0.603449,0.660000,0.617468,0.660000,0.635538,0.425000,14.483398,33.184570,89.598633,114.727539,150.020508
31990,0.756572,0.845000,0.561415,0.625000,0.603365,0.590000,0.617704,0.655000,0.635346,0.605000,14.483398,33.911133,77.547852,106.215820,146.739258
32190,0.757188,0.855000,0.561281,0.540000,0.604125,0.725000,0.618188,0.695000,0.634875,0.560000,14.483398,31.602539,76.512695,102.083008,140.098633
32390,0.757578,0.820000,0.561739,0.635000,0.603975,0.580000,0.618168,0.615000,0.634596,0.590000,14.483398,35.567383,79.708008,99.180664,134.129883
32590,0.757932,0.815000,0.561883,0.585000,0.603858,0.585000,0.618148,0.615000,0.634352,0.595000,14.483398,38.024414,75.250977,96.563477,141.297852
32790,0.758282,0.815000,0.561994,0.580000,0.604233,0.665000,0.618037,0.600000,0.634294,0.625000,14.483398,28.645508,79.497070,103.352539,154.274414
32990,0.758872,0.855000,0.561860,0.540000,0.604299,0.615000,0.617927,0.600000,0.634421,0.655000,14.483398,30.989258,92.325195,98.387695,154.211914
33190,0.759303,0.830000,0.561970,0.580000,0.604485,0.635000,0.617970,0.625000,0.634485,0.645000,14.483398,32.278320,92.559570,102.364258,142.754883
33390,0.759699,0.825000,0.562048,0.575000,0.604096,0.540000,0.618042,0.630000,0.634428,0.625000,14.483398,33.981445,82.235352,111.075195,152.102539
33590,0.759731,0.765000,0.562066,0.565000,0.603982,0.585000,0.617305,0.495000,0.633772,0.525000,14.483398,27.172852,91.387695,107.375977,142.809570
33790,0.760238,0.845000,0.562321,0.605000,0.604464,0.685000,0.616964,0.560000,0.633690,0.620000,14.483398,30.016602,84.750977,105.954102,147.633789
33990,0.760444,0.795000,0.562663,0.620000,0.604408,0.595000,0.616450,0.530000,0.634053,0.695000,14.483398,30.821289,80.868164,102.715820,155.653320
34190,0.760912,0.840000,0.563029,0.625000,0.604265,0.580000,0.616618,0.645000,0.634029,0.630000,14.483398,34.223633,90.043945,117.528320,155.036133
34390,0.760848,0.750000,0.562807,0.525000,0.603713,0.510000,0.616404,0.580000,0.633743,0.585000,14.483398,28.243164,90.133789,109.250977,154.786133
34590,0.761279,0.835000,0.562762,0.555000,0.604070,0.665000,0.616628,0.655000,0.633634,0.615000,14.483398,33.422852,96.508789,110.395508,152.079102
34790,0.761445,0.790000,0.562717,0.555000,0.603960,0.585000,0.616850,0.655000,0.633699,0.645000,14.483398,33.684570,87.567383,104.067383,162.196289
34990,0.761667,0.800000,0.562414,0.510000,0.604224,0.650000,0.616868,0.620000,0.633391,0.580000,14.483398,33.958008,78.067383,118.508789,158.243164
35190,0.762086,0.835000,0.562486,0.575000,0.603800,0.530000,0.617543,0.735000,0.633143,0.590000,14.483398,25.793945,95.219727,109.036133,154.719727
35390,0.762557,0.845000,0.562756,0.610000,0.603722,0.590000,0.617528,0.615000,0.632642,0.545000,14.483398,30.649414,88.868164,108.618164,136.512695
35590,0.762938,0.830000,0.562345,0.490000,0.604040,0.660000,0.617627,0.635000,0.632571,0.620000,14.483398,34.075195,70.219727,113.821289,139.008789
35790,0.763034,0.780000,0.562556,0.600000,0.604157,0.625000,0.617388,0.575000,0.632331,0.590000,14.483398,30.727539,95.137695,113.583008,147.372070
35990,0.763464,0.840000,0.562989,0.640000,0.604190,0.610000,0.617654,0.665000,0.632235,0.615000,14.483398,30.586914,84.801758,119.622070,139.575195
36190,0.763778,0.820000,0.563167,0.595000,0.604417,0.645000,0.617750,0.635000,0.632472,0.675000,14.483398,33.317383,78.079102,93.875977,134.504883
36390,0.764088,0.820000,0.563343,0.595000,0.605000,0.710000,0.617486,0.570000,0.632514,0.640000,14.483398,27.208008,80.899414,103.711914,149.157227
36590,0.764396,0.820000,0.563654,0.620000,0.605330,0.665000,0.617445,0.610000,0.632610,0.650000,14.483398,24.301758,83.946289,119.711914,159.270508
36790,0.764481,0.780000,0.563470,0.530000,0.605383,0.615000,0.617923,0.705000,0.632650,0.640000,14.483398,33.825195,91.407227,105.762695,159.043945
36990,0.764592,0.785000,0.563451,0.560000,0.605109,0.555000,0.618179,0.665000,0.632853,0.670000,14.483398,33.215820,82.438477,102.024414,148.254883
37190,0.764649,0.775000,0.563649,0.600000,0.605568,0.690000,0.618432,0.665000,0.632703,0.605000,14.483398,31.583008,82.524414,102.762695,142.297852
37390,0.764597,0.755000,0.563468,0.530000,0.605780,0.645000,0.618844,0.695000,0.632231,0.545000,14.483398,28.118164,84.301758,112.879883,147.125977
37590,0.764759,0.795000,0.563048,0.485000,0.606043,0.655000,0.619091,0.665000,0.632139,0.615000,14.483398,29.118164,86.586914,109.954102,147.274414
37790,0.764628,0.740000,0.562926,0.540000,0.606170,0.630000,0.619335,0.665000,0.631729,0.555000,14.483398,28.516602,83.875977,117.583008,145.887695
37990,0.764868,0.810000,0.563016,0.580000,0.605688,0.515000,0.619815,0.710000,0.632196,0.720000,14.483398,38.778320,82.356445,112.801758,150.778320
38190,0.764947,0.780000,0.562947,0.550000,0.605658,0.600000,0.619816,0.620000,0.632500,0.690000,14.483398,31.442383,79.106445,102.461914,151.137695
38390,0.764581,0.695000,0.562565,0.490000,0.605445,0.565000,0.619764,0.610000,0.632958,0.720000,14.483398,30.122070,85.106445,102.708008,157.129883
38590,0.764427,0.735000,0.562109,0.475000,0.605417,0.600000,0.619583,0.585000,0.632839,0.610000,14.483398,38.270508,77.981445,108.856445,152.227539
38790,0.764093,0.700000,0.562150,0.570000,0.605648,0.650000,0.619560,0.615000,0.632306,0.530000,14.483398,28.649414,81.907227,104.270508,154.278320
38990,0.763582,0.665000,0.562036,0.540000,0.605464,0.570000,0.619149,0.540000,0.631598,0.495000,14.483398,25.434570,78.489258,92.469727,147.004883
39190,0.763205,0.690000,0.562051,0.565000,0.604949,0.505000,0.618923,0.575000,0.631026,0.520000,14.483398,30.559570,90.969727,107.450195,143.950195
39390,0.762628,0.650000,0.561939,0.540000,0.604439,0.505000,0.618776,0.590000,0.630791,0.585000,14.483398,32.161133,89.473633,104.922852,151.129883
39590,0.762640,0.765000,0.561904,0.555000,0.604137,0.545000,0.618350,0.535000,0.630330,0.540000,14.483398,28.536133,75.407227,114.270508,169.958008
39790,0.762652,0.765000,0.561843,0.550000,0.604823,0.740000,0.618384,0.625000,0.630152,0.595000,14.483398,28.813477,84.750977,81.379883,164.579102
39990,0.762412,0.715000,0.561784,0.550000,0.605302,0.700000,0.618593,0.660000,0.629648,0.530000,14.483398,34.899414,78.344727,103.407227,157.149414
40190,0.762325,0.745000,0.561500,0.505000,0.605325,0.610000,0.618200,0.540000,0.628825,0.465000,14.483398,29.243164,66.801758,104.610352,149.536133
40390,0.762313,0.760000,0.561542,0.570000,0.605199,0.580000,0.617861,0.550000,0.628557,0.575000,14.483398,30.157227,79.571289,107.993164,158.301758
40590,0.762277,0.755000,0.561040,0.460000,0.605198,0.605000,0.617376,0.520000,0.628391,0.595000,14.483398,25.934570,79.731445,116.540039,159.594727
40790,0.762340,0.775000,0.560714,0.495000,0.605443,0.655000,0.617488,0.640000,0.627956,0.540000,14.483398,29.086914,76.387695,102.719727,150.903320
40990,0.762230,0.740000,0.560441,0.505000,0.605931,0.705000,0.617598,0.640000,0.627475,0.530000,14.483398,29.805664,78.110352,108.133789,163.278320
41190,0.761976,0.710000,0.560293,0.530000,0.606073,0.635000,0.617659,0.630000,0.627439,0.620000,14.483398,30.774414,86.426758,110.497070,157.301758
41390,0.761796,0.725000,0.560170,0.535000,0.606141,0.620000,0.617354,0.555000,0.627330,0.605000,14.483398,29.907227,90.250977,120.614258,143.290039
41590,0.761643,0.730000,0.560024,0.530000,0.606594,0.700000,0.617367,0.620000,0.627609,0.685000,14.483398,28.204102,75.997070,108.954102,135.426758
41790,0.761250,0.680000,0.560072,0.570000,0.606995,0.690000,0.617548,0.655000,0.627957,0.700000,14.483398,32.336914,83.633789,102.352539,139.301758
41990,0.760861,0.680000,0.560024,0.550000,0.606986,0.605000,0.617584,0.625000,0.628301,0.700000,14.483398,24.844727,75.223633,98.075195,143.997070
42190,0.760452,0.675000,0.560000,0.555000,0.606881,0.585000,0.617452,0.590000,0.628595,0.690000,14.483398,30.817383,83.360352,97.668945,153.532227
42390,0.760237,0.715000,0.560142,0.590000,0.606588,0.545000,0.617156,0.555000,0.628957,0.705000,14.483398,28.028320,85.047852,114.860352,162.325195
42590,0.760118,0.735000,0.560354,0.605000,0.606250,0.535000,0.616604,0.500000,0.629599,0.765000,14.483398,30.907227,85.879883,107.215820,154.708008
42790,0.760117,0.760000,0.560282,0.545000,0.606315,0.620000,0.615939,0.475000,0.630117,0.740000,14.483398,38.004883,83.614258,105.461914,160.208008
42990,0.760000,0.735000,0.560584,0.625000,0.606308,0.605000,0.615724,0.570000,0.630117,0.630000,14.483398,33.290039,84.157227,107.231445,162.481445
43190,0.759581,0.670000,0.560442,0.530000,0.606744,0.700000,0.616116,0.700000,0.630140,0.635000,14.483398,30.454102,95.270508,117.872070,160.391602
43390,0.759653,0.775000,0.560509,0.575000,0.606991,0.660000,0.616852,0.775000,0.630532,0.715000,14.483398,29.262695,87.969727,107.946289,150.739258
43590,0.759493,0.725000,0.560991,0.665000,0.607143,0.640000,0.617074,0.665000,0.630760,0.680000,14.483398,25.868164,76.118164,120.911133,154.735352
43790,0.758991,0.650000,0.560917,0.545000,0.606904,0.555000,0.616445,0.480000,0.631032,0.690000,14.483398,32.411133,85.817383,99.688477,156.176758
43990,0.758813,0.720000,0.561027,0.585000,0.607192,0.670000,0.616393,0.605000,0.631301,0.690000,14.483398,38.735352,85.813477,108.125977,130.879883
44190,0.758773,0.750000,0.561068,0.570000,0.607750,0.730000,0.616455,0.630000,0.631455,0.665000,14.483398,28.415039,80.477539,107.692383,143.926758
44390,0.758710,0.745000,0.560950,0.535000,0.607986,0.660000,0.616425,0.610000,0.631493,0.640000,14.483398,32.864258,88.149414,97.950195,143.395508
44590,0.758491,0.710000,0.560878,0.545000,0.607793,0.565000,0.616577,0.650000,0.631216,0.570000,14.483398,36.489258,91.219727,99.579102,134.493164
44790,0.758206,0.695000,0.560874,0.560000,0.607646,0.575000,0.616749,0.655000,0.631031,0.590000,14.483398,29.743164,77.379883,104.590820,136.571289
44990,0.758013,0.715000,0.560804,0.545000,0.607857,0.655000,0.617254,0.730000,0.630938,0.610000,14.483398,24.504883,75.141602,80.813477,116.149414
45190,0.757889,0.730000,0.560756,0.550000,0.607778,0.590000,0.617378,0.645000,0.631178,0.685000,14.483398,30.071289,93.532227,85.911133,126.872070
45390,0.757500,0.670000,0.560465,0.495000,0.607655,0.580000,0.616969,0.525000,0.631283,0.655000,14.483398,25.899414,93.180664,100.758789,135.606445
45590,0.757225,0.695000,0.560044,0.465000,0.607709,0.620000,0.616960,0.615000,0.630881,0.540000,14.483398,25.325195,83.118164,90.977539,140.680664
45790,0.757522,0.825000,0.559978,0.545000,0.607741,0.615000,0.617039,0.635000,0.630811,0.615000,14.483398,26.290039,85.946289,112.290039,139.743164
45990,0.757205,0.685000,0.559629,0.480000,0.607773,0.615000,0.617183,0.650000,0.630830,0.635000,14.483398,24.196289,92.141602,113.293945,150.836914
46190,0.757348,0.790000,0.559239,0.470000,0.607543,0.555000,0.617000,0.575000,0.630761,0.615000,14.483398,27.551758,80.430664,92.586914,164.114258
46390,0.756970,0.670000,0.559199,0.550000,0.607078,0.500000,0.616710,0.550000,0.630801,0.640000,14.483398,33.575195,85.743164,104.329102,140.043945
46590,0.756875,0.735000,0.559181,0.555000,0.607241,0.645000,0.616078,0.470000,0.630690,0.605000,14.483398,30.497070,78.219727,112.266602,144.192383
46790,0.756888,0.760000,0.559249,0.575000,0.607082,0.570000,0.616395,0.690000,0.630708,0.635000,14.483398,33.313477,72.821289,97.454102,150.786133
46990,0.756453,0.655000,0.559252,0.560000,0.606709,0.520000,0.616368,0.610000,0.631111,0.725000,14.483398,32.098633,76.305664,106.731445,146.661133
47190,0.756277,0.715000,0.559064,0.515000,0.606638,0.590000,0.616000,0.530000,0.631000,0.605000,14.483398,29.856445,80.926758,113.989258,130.274414
47390,0.755911,0.670000,0.559131,0.575000,0.606398,0.550000,0.615763,0.560000,0.630572,0.530000,14.483398,27.336914,85.856445,102.704102,141.290039
47590,0.755781,0.725000,0.559388,0.620000,0.606477,0.625000,0.615654,0.590000,0.630232,0.550000,14.483398,33.032227,82.758789,98.809570,131.075195
47790,0.755924,0.790000,0.559916,0.685000,0.606282,0.560000,0.615546,0.590000,0.630210,0.625000,14.483398,29.614258,82.926758,108.090820,142.090820
47990,0.755753,0.715000,0.560021,0.585000,0.606423,0.640000,0.615523,0.610000,0.630126,0.610000,14.483398,27.208008,83.911133,109.012695,124.817383
48190,0.755708,0.745000,0.560292,0.625000,0.606104,0.530000,0.615062,0.505000,0.630354,0.685000,14.483398,30.786133,78.114258,102.903320,136.348633
48390,0.755602,0.730000,0.560290,0.560000,0.606369,0.670000,0.614751,0.540000,0.630581,0.685000,14.483398,27.821289,81.727539,103.270508,138.290039
48590,0.755579,0.750000,0.560393,0.585000,0.606570,0.655000,0.614277,0.500000,0.630579,0.630000,14.483398,31.313477,72.157227,110.032227,143.364258
48790,0.755473,0.730000,0.560535,0.595000,0.606872,0.680000,0.614012,0.550000,0.630638,0.645000,14.483398,25.235352,79.579102,101.477539,138.586914
48990,0.755635,0.795000,0.560451,0.540000,0.607275,0.705000,0.613770,0.555000,0.630492,0.595000,14.483398,32.430664,81.129883,123.829102,149.305664
49190,0.755633,0.755000,0.560694,0.620000,0.607531,0.670000,0.613347,0.510000,0.630143,0.545000,14.483398,31.493164,77.985352,115.055664,141.786133
49390,0.755752,0.785000,0.560833,0.595000,0.607703,0.650000,0.612967,0.520000,0.629919,0.575000,14.483398,31.180664,81.165039,119.266602,139.086914
49590,0.755729,0.750000,0.560769,0.545000,0.607632,0.590000,0.613279,0.690000,0.629919,0.630000,14.483398,30.118164,83.872070,112.086914,147.540039
49790,0.755746,0.760000,0.560887,0.590000,0.607681,0.620000,0.613044,0.555000,0.630081,0.670000,14.483398,31.454102,86.153320,107.758789,138.247070
49990,0.755683,0.740000,0.560944,0.575000,0.607791,0.635000,0.613072,0.620000,0.630120,0.640000,14.483398,30.321289,83.344727,116.008789,139.672852
