Distance,Power,Liter,V1,V2,X,Y,Phase,Phase_compressed,Production
1.0,3205.49,0.0,0.0,1.0,2.677422170532884,2.0007750207156785,7,1,0
1.0,3205.87,0.0,0.0,1.0,2.6794682693895147,1.998279888207286,7,1,0
1.0,3205.87,0.0,0.0,1.0,2.6794682693895147,1.9961689220592516,7,1,0
1.0,3205.87,0.0,0.0,1.0,2.679880984988044,1.998279888207286,7,1,0
1.0,3205.87,0.0,0.0,1.0,2.679880984988044,1.9961689220592516,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.6808797514289187,1.9956292950060373,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.6808797514289187,1.9947253514810896,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.680767592075704,1.9956292950060373,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.680767592075704,1.9947253514810896,7,1,0
1.0,3196.12,0.0,0.0,1.0,2.6841695687309612,1.9938714468262624,7,1,0
1.0,3196.12,0.0,0.0,1.0,2.6841695687309612,1.9930214584937271,7,1,0
1.0,3196.12,0.0,0.0,1.0,2.6854548375676823,1.9938714468262624,7,1,0
1.0,3196.12,0.0,0.0,1.0,2.6854548375676823,1.9930214584937271,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.686816311127179,1.9930281535110077,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.686816311127179,1.9925789325277965,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.686947780885265,1.9930281535110077,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.686947780885265,1.9925789325277965,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6851309111132364,1.978424163809489,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6851309111132364,1.9703817955310616,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6835532857954623,1.978424163809489,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6835532857954623,1.9703817955310616,7,1,0
1.0,3209.0,0.0,0.0,1.0,2.6829804242629662,1.974459036078751,7,1,0
1.0,3187.93,0.0,0.0,1.0,2.684950063148237,1.9886708653790388,7,1,0
1.0,3187.93,0.0,0.0,1.0,2.684950063148237,1.9972838709952407,7,1,0
1.0,3187.93,0.0,0.0,1.0,2.688815836657123,1.9886708653790388,7,1,0
1.0,3187.93,0.0,0.0,1.0,2.688815836657123,1.9972838709952407,7,1,0
1.0,3185.587,0.0,0.0,1.0,2.6903365554279257,2.0017946875429367,7,1,0
1.0,3185.587,0.0,0.0,1.0,2.6903365554279257,1.9774911012950636,7,1,0
1.0,3185.587,0.0,0.0,1.0,2.6866727661822267,2.0017946875429367,7,1,0
1.0,3185.587,0.0,0.0,1.0,2.6866727661822267,1.9774911012950636,7,1,0
1.0,3207.82,0.0,0.0,1.0,2.679435641020139,1.9685110668752488,7,1,0
1.0,3207.82,0.0,0.0,1.0,2.679435641020139,1.9762359639449163,7,1,0
1.0,3207.82,0.0,0.0,1.0,2.639329744719249,1.9685110668752488,7,1,0
1.0,3207.82,0.0,0.0,1.0,2.639329744719249,1.9762359639449163,7,1,0
1.0,3211.73,0.0,0.0,1.0,2.6168634692301165,1.9804952667293596,7,1,0
1.0,3211.73,0.0,0.0,1.0,2.6168634692301165,1.9798073136779024,7,1,0
1.0,3211.73,0.0,0.0,1.0,2.6099790231448217,1.9804952667293596,7,1,0
1.0,3211.73,0.0,0.0,1.0,2.6099790231448217,1.9798073136779024,7,1,0
1.0,3211.7300000000155,0.0,0.0,1.0,2.606246246396774,1.979292333287616,7,1,0
1.0,3211.730000000023,0.0,0.0,1.0,2.606246246396774,1.877404034591672,7,1,0
1.0,3211.7300000000464,0.0,0.0,1.0,2.6422869124859343,1.979292333287616,7,1,0
1.0,3204.31,0.0,0.0,1.0,2.62193323464732,1.8936999883516528,7,1,0
1.0,3204.31,0.0,0.0,1.0,2.62193323464732,1.9028902189225096,7,1,0
1.0,3204.31,0.0,0.0,1.0,2.61069645752878,1.8936999883516528,7,1,0
1.0,3204.31,0.0,0.0,1.0,2.61069645752878,1.9028902189225096,7,1,0
1.0,3193.77,0.0,0.0,1.0,2.6096691377517898,1.9092693914191352,7,1,0
1.0,3203.15,0.0,0.0,1.0,2.609540518288654,1.9125709518006888,7,1,0
1.0,3203.15,0.0,0.0,1.0,2.609540518288654,1.9220036294295624,7,1,0
1.0,3203.15,0.0,0.0,1.0,2.6125117826659108,1.9125709518006888,7,1,0
1.0,3203.15,0.0,0.0,1.0,2.6125117826659108,1.9220036294295624,7,1,0
1.0,3191.45,0.0,0.0,1.0,2.614523630758388,1.92700786662946,7,1,0
1.0,3191.45,0.0,0.0,1.0,2.614523630758388,1.99303868197948,7,1,0
1.0,3191.45,0.0,0.0,1.0,2.6600571626125733,1.92700786662946,7,1,0
1.0,3191.45,0.0,0.0,1.0,2.6600571626125733,1.99303868197948,7,1,0
1.0,3200.81,0.0,0.0,1.0,2.6854648162890324,2.0290740901141167,7,1,0
1.0,3200.81,0.0,0.0,1.0,2.6854648162890324,2.02367468746975,7,1,0
1.0,3200.81,0.0,0.0,1.0,2.6979728756663266,2.0290740901141167,7,1,0
1.0,3200.81,0.0,0.0,1.0,2.6979728756663266,2.02367468746975,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.6073869633884983,1.9033102280234055,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.6073869633884983,1.8358832487712264,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.557343382080853,1.9033102280234055,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.557343382080853,1.8358832487712264,7,1,0
1.0,3209.0,0.0,0.0,1.0,2.477581742407472,1.7141444438872462,7,1,0
1.0,3209.0,0.0,0.0,1.0,2.477581742407472,1.6490371602914164,7,1,0
1.0,3209.0,0.0,0.0,1.0,2.4352061888464465,1.7141444438872462,7,1,0
1.0,3209.0,0.0,0.0,1.0,2.4352061888464465,1.6490371602914164,7,1,0
1.0,3221.88,0.0,0.0,1.0,2.488708356317931,1.7434955596953998,7,1,0
1.0,3221.88,0.0,0.0,1.0,2.488708356317931,1.798527043363241,7,1,0
1.0,3221.88,0.0,0.0,1.0,2.5207979179769064,1.7434955596953998,7,1,0
1.0,3221.88,0.0,0.0,1.0,2.5207979179769064,1.798527043363241,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.395168532104782,1.6345094092028445,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.395168532104782,1.5449198409011196,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.3275086911796947,1.6345094092028445,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.3275086911796947,1.5449198409011196,7,1,0
1.0,3203.14,0.0,0.0,1.0,2.2868675911641505,1.483369041953044,7,1,0
1.0,3198.47,0.0,0.0,1.0,2.4404021683011825,1.7133582223732953,7,1,0
1.0,3199.63,0.0,0.0,1.0,2.481956860467826,1.7632801627126715,7,1,0
1.0,3199.63,0.0,0.0,1.0,2.481956860467826,1.7957231718543694,7,1,0
1.0,3199.63,0.0,0.0,1.0,2.509244665664094,1.7632801627126715,7,1,0
1.0,3199.63,0.0,0.0,1.0,2.509244665664094,1.7957231718543694,7,1,0
1.0,3210.16,0.0,0.0,1.0,2.5629690047142017,1.9006926201870973,7,1,0
1.0,3220.7,0.0,0.0,1.0,2.483199304396233,1.7870290495428032,7,1,0
1.0,3220.7,0.0,0.0,1.0,2.483199304396233,1.7279275398181009,7,1,0
1.0,3220.7,0.0,0.0,1.0,2.442650037880484,1.7870290495428032,7,1,0
1.0,3220.7,0.0,0.0,1.0,2.442650037880484,1.7279275398181009,7,1,0
1.0,3206.657,0.0,0.0,1.0,2.501584399166953,1.8295347724536213,7,1,0
1.0,3216.0159999999996,0.0,0.0,1.0,2.42893646515193,1.7134753452042384,7,1,0
1.0,3211.34,0.0,0.0,1.0,2.5309106520601974,1.8724687245609184,7,1,0
1.0,3211.34,0.0,0.0,1.0,2.5309106520601974,1.9661173827125693,7,1,0
1.0,3211.34,0.0,0.0,1.0,2.5922752212149502,1.8724687245609184,7,1,0
1.0,3211.34,0.0,0.0,1.0,2.5922752212149502,1.9661173827125693,7,1,0
1.0,3209.3959999999997,0.0,0.0,1.0,2.6064803458085297,1.9284323600272677,7,1,0
1.0,3209.3959999999997,0.0,0.0,1.0,2.6064803458085297,1.9294190291734223,7,1,0
1.0,3209.3959999999997,0.0,0.0,1.0,2.611303230009599,1.9284323600272677,7,1,0
1.0,3209.3959999999997,0.0,0.0,1.0,2.611303230009599,1.9294190291734223,7,1,0
1.0,3230.07,0.0,0.0,1.0,2.6381768001679515,1.9907806369817236,7,1,0
1.0,3230.07,0.0,0.0,1.0,2.6381768001679515,2.0260658011724058,7,1,0
1.0,3230.07,0.0,0.0,1.0,2.654732785740495,1.9907806369817236,7,1,0
1.0,3230.07,0.0,0.0,1.0,2.654732785740495,2.0260658011724058,7,1,0
1.0,3215.64,0.0,0.0,1.0,2.6627324292251293,2.0451349149024933,7,1,0
1.0,3215.64,0.0,0.0,1.0,2.6627324292251293,2.056483916735671,7,1,0
1.0,3215.64,0.0,0.0,1.0,2.6685524533708893,2.0451349149024933,7,1,0
1.0,3215.64,0.0,0.0,1.0,2.6685524533708893,2.056483916735671,7,1,0
1.0,3215.6400000000153,0.0,0.0,1.0,2.6693453098681346,2.0366120156144407,7,1,0
1.0,3183.25,0.0,0.0,1.0,2.5715582472796914,1.918429648348409,7,1,0
1.0,3194.95,0.0,0.0,1.0,2.5649487720136093,1.9248511545442233,7,1,0
1.0,3194.95,0.0,0.0,1.0,2.5649487720136093,1.9293911116589408,7,1,0
1.0,3194.95,0.0,0.0,1.0,2.5630244723636557,1.9248511545442233,7,1,0
1.0,3194.95,0.0,0.0,1.0,2.5630244723636557,1.9293911116589408,7,1,0
1.0,3223.05,0.0,0.0,1.0,2.6003327631328856,1.96511876083102,7,1,0
1.0,3223.05,0.0,0.0,1.0,2.6003327631328856,1.9855488326312796,7,1,0
1.0,3223.05,0.0,0.0,1.0,2.6223736361117487,1.96511876083102,7,1,0
1.0,3223.05,0.0,0.0,1.0,2.6223736361117487,1.9855488326312796,7,1,0
1.0,3194.9559999999997,0.0,0.0,1.0,2.6173201451134034,1.9818097006662396,7,1,0
1.0,3194.9559999999997,0.0,0.0,1.0,2.6173201451134034,1.9801503431064251,7,1,0
1.0,3194.9559999999997,0.0,0.0,1.0,2.6154360738482527,1.9818097006662396,7,1,0
1.0,3194.9559999999997,0.0,0.0,1.0,2.6154360738482527,1.9801503431064251,7,1,0
1.0,3201.974,0.0,0.0,1.0,2.6192906290161413,1.9968847100031848,7,1,0
1.0,3196.123,0.0,0.0,1.0,2.6157630913295917,1.9786666424438917,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.627314340834774,2.009977095259607,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.627314340834774,2.024770307506996,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.6375568779841587,2.009977095259607,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.6375568779841587,2.024770307506996,7,1,0
1.0,3199.244,0.0,0.0,1.0,2.7095212693124964,2.0655956899919192,7,1,0
1.0,3199.244,0.0,0.0,1.0,2.7095212693124964,2.0877986914243616,7,1,0
1.0,3199.244,0.0,0.0,1.0,2.749937335464663,2.0655956899919192,7,1,0
1.0,3199.244,0.0,0.0,1.0,2.749937335464663,2.0877986914243616,7,1,0
1.0,3193.79,0.0,0.0,1.0,2.687278033363521,2.040697245151837,7,1,0
1.0,3193.79,0.0,0.0,1.0,2.687278033363521,2.014150978156072,7,1,0
1.0,3193.79,0.0,0.0,1.0,2.65253244200436,2.040697245151837,7,1,0
1.0,3193.79,0.0,0.0,1.0,2.65253244200436,2.014150978156072,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.6462969172775344,2.0221772669269016,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.6462969172775344,2.0225349145087144,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.6469857625881583,2.0221772669269016,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.6469857625881583,2.0225349145087144,7,1,0
1.0,3198.46,0.0,0.0,1.0,2.6470686528177336,2.0230309930394035,7,1,0
1.0,3192.61,0.0,0.0,1.0,2.647050863112086,2.023369323293715,7,1,0
1.0,3192.61,0.0,0.0,1.0,2.647050863112086,2.023130185521425,7,1,0
1.0,3192.61,0.0,0.0,1.0,2.6474641795232405,2.023369323293715,7,1,0
1.0,3192.61,0.0,0.0,1.0,2.6474641795232405,2.023130185521425,7,1,0
1.0,3184.026,0.0,0.0,1.0,2.6470188622805826,2.021198190154796,7,1,0
1.0,3184.026,0.0,0.0,1.0,2.6470188622805826,2.019764300736222,7,1,0
1.0,3184.026,0.0,0.0,1.0,2.647135098637585,2.021198190154796,7,1,0
1.0,3184.026,0.0,0.0,1.0,2.647135098637585,2.019764300736222,7,1,0
1.0,3198.453,0.0,0.0,1.0,2.6446211594110736,1.9943689035792425,7,1,0
1.0,3198.453,0.0,0.0,1.0,2.6446211594110736,1.9803085867322672,7,1,0
1.0,3198.453,0.0,0.0,1.0,2.643537923626736,1.9943689035792425,7,1,0
1.0,3198.453,0.0,0.0,1.0,2.643537923626736,1.9803085867322672,7,1,0
1.0,3191.44,0.0,0.0,1.0,2.6418883406542983,1.9816223086240023,7,1,0
1.0,3191.44,0.0,0.0,1.0,2.6418883406542983,1.9825576279189423,7,1,0
1.0,3191.44,0.0,0.0,1.0,2.641328316158191,1.9816223086240023,7,1,0
1.0,3191.44,0.0,0.0,1.0,2.641328316158191,1.9825576279189423,7,1,0
1.0,3209.0,0.0,0.0,1.0,2.6406768753718604,1.983221873851651,7,1,0
1.0,3201.98,0.0,0.0,1.0,2.640265983152514,1.9840590344778088,7,1,0
1.0,3193.006,0.0,0.0,1.0,2.637054425581363,1.9801508334548663,7,1,0
1.0,3193.006,0.0,0.0,1.0,2.637054425581363,1.9781214831728795,7,1,0
1.0,3193.006,0.0,0.0,1.0,2.6357074310191795,1.9801508334548663,7,1,0
1.0,3193.006,0.0,0.0,1.0,2.6357074310191795,1.9781214831728795,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6345083188770784,1.9771326603482613,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6345083188770784,1.9767895231766224,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6342734566619037,1.9771326603482613,7,1,0
1.0,3207.83,0.0,0.0,1.0,2.6342734566619037,1.9767895231766224,7,1,0
1.0,3213.68,0.0,0.0,1.0,2.63170797829714,1.9751859344297424,7,1,0
1.0,3213.68,0.0,0.0,1.0,2.63170797829714,1.9744661004545636,7,1,0
1.0,3213.68,0.0,0.0,1.0,2.6306735369908445,1.9751859344297424,7,1,0
1.0,3213.68,0.0,0.0,1.0,2.6306735369908445,1.9744661004545636,7,1,0
1.0,3213.680000000013,0.0,0.0,1.0,2.6303627564737813,1.982057209565513,7,1,0
1.0,3213.6800000000185,0.0,0.0,1.0,2.6303627564737813,1.9864994700489405,7,1,0
1.0,3213.680000000037,0.0,0.0,1.0,2.630609012801379,1.982057209565513,7,1,0
1.0,3194.96,0.0,0.0,1.0,2.6304688232740703,1.9892335517329556,7,1,0
1.0,3215.633,0.0,0.0,1.0,2.6303037682014745,1.990843459933624,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.6339103504784847,1.997146562644724,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.6339103504784847,2.000745428124121,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.6364365623471566,1.997146562644724,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.6364365623471566,2.000745428124121,7,1,0
1.0,3205.48,0.0,0.0,1.0,2.6366756984944413,1.9950628532008825,7,1,0
1.0,3205.48,0.0,0.0,1.0,2.6366756984944413,1.9917899094349245,7,1,0
1.0,3205.48,0.0,0.0,1.0,2.637152631167045,1.9950628532008825,7,1,0
1.0,3205.48,0.0,0.0,1.0,2.637152631167045,1.9917899094349245,7,1,0
1.0,3200.8,0.0,0.0,1.0,2.637100969164204,1.9900436911598405,7,1,0
1.0,3200.8,0.0,0.0,1.0,2.637100969164204,1.989021413644373,7,1,0
1.0,3200.8,0.0,0.0,1.0,2.637372616632973,1.9900436911598405,7,1,0
1.0,3200.8,0.0,0.0,1.0,2.637372616632973,1.989021413644373,7,1,0
1.0,3199.63,0.0,0.0,1.0,2.6370044881404984,1.9925090181115752,7,1,0
1.0,3196.12,0.0,0.0,1.0,2.63681808960312,1.9885581437519115,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.6369408627047197,1.9884857296417005,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.6369408627047197,1.9886222860327016,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.637428334458282,1.9884857296417005,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.637428334458282,1.9886222860327016,7,1,0
1.0,3188.313,0.0,0.0,1.0,2.6334277692960724,1.964221206759416,7,1,0
1.0,3188.313,0.0,0.0,1.0,2.6334277692960724,1.9550171988208935,7,1,0
1.0,3188.313,0.0,0.0,1.0,2.627805226055749,1.964221206759416,7,1,0
1.0,3188.313,0.0,0.0,1.0,2.627805226055749,1.9550171988208935,7,1,0
1.0,3198.47,0.0,0.0,1.0,2.6268494068475765,1.9670780077622223,7,1,0
1.0,3198.47,0.0,0.0,1.0,2.6268494068475765,1.9741580817205004,7,1,0
1.0,3198.47,0.0,0.0,1.0,2.6267778645715256,1.9670780077622223,7,1,0
1.0,3198.47,0.0,0.0,1.0,2.6267778645715256,1.9741580817205004,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.624543715879528,1.96839211694489,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.624543715879528,1.9652690313978085,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.623667222439233,1.96839211694489,7,1,0
1.0,3210.18,0.0,0.0,1.0,2.623667222439233,1.9652690313978085,7,1,0
1.0,3196.12,0.0,0.0,1.0,2.6296947217320548,1.979301046002276,7,1,0
1.0,3182.07,0.0,0.0,1.0,2.6174329491257167,1.9535363545302216,7,1,0
1.0,3204.313,0.0,0.0,1.0,2.6120395387695656,1.9524929058872809,7,1,0
1.0,3204.313,0.0,0.0,1.0,2.6120395387695656,1.9523126766824972,7,1,0
1.0,3204.313,0.0,0.0,1.0,2.6096131949525967,1.9524929058872809,7,1,0
1.0,3204.313,0.0,0.0,1.0,2.6096131949525967,1.9523126766824972,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.607737020202044,1.9522000833477289,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.607737020202044,1.9524153746549724,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.6072755920252275,1.9522000833477289,7,1,0
1.0,3199.24,0.0,0.0,1.0,2.6072755920252275,1.9524153746549724,7,1,0
1.0,3208.613,0.0,0.0,1.0,2.6104867731354062,1.9531638581425983,7,1,0
1.0,3208.613,0.0,0.0,1.0,2.6104867731354062,1.9538515454685152,7,1,0
1.0,3208.613,0.0,0.0,1.0,2.61282519061186,1.9531638581425983,7,1,0
1.0,3208.613,0.0,0.0,1.0,2.61282519061186,1.9538515454685152,7,1,0
1.0,3199.2459999999996,0.0,0.0,1.0,2.6136978948255747,1.9543460817518787,7,1,0
1.0,3199.2459999999996,0.0,0.0,1.0,2.6136978948255747,1.954934454976644,7,1,0
1.0,3199.2459999999996,0.0,0.0,1.0,2.6145867743496862,1.9543460817518787,7,1,0
1.0,3199.2459999999996,0.0,0.0,1.0,2.6145867743496862,1.954934454976644,7,1,0
1.0,3242.94,0.0,0.0,1.0,2.6146998782975,1.955169333030568,7,1,0
1.0,3193.78,0.0,0.0,1.0,2.6140541477426926,1.934512734259376,7,1,0
1.0,3193.78,0.0,0.0,1.0,2.6140541477426926,1.92343986445048,7,1,0
1.0,3193.78,0.0,0.0,1.0,2.6142454692991546,1.934512734259376,7,1,0
1.0,3193.78,0.0,0.0,1.0,2.6142454692991546,1.92343986445048,7,1,0
1.0,3209.393,0.0,0.0,1.0,2.618845534637752,1.9355343644926164,7,1,0
1.0,3209.393,0.0,0.0,1.0,2.618845534637752,1.943096597085846,7,1,0
1.0,3209.393,0.0,0.0,1.0,2.621942140623247,1.9355343644926164,7,1,0
1.0,3209.393,0.0,0.0,1.0,2.621942140623247,1.943096597085846,7,1,0
1.0,3209.3930000000114,0.0,0.0,1.0,2.6263412722249577,1.961560032515672,7,1,0
1.0,3209.3930000000173,0.0,0.0,1.0,2.6263412722249577,1.9723264059075147,7,1,0
1.0,3209.3930000000346,0.0,0.0,1.0,2.6291802556627593,1.961560032515672,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.628196837518172,1.9684694900068516,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.628196837518172,1.966490216380384,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.6278851779827064,1.9684694900068516,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.6278851779827064,1.966490216380384,7,1,0
1.0,3205.49,0.0,0.0,1.0,2.629418583466144,1.9702917583831296,7,1,0
1.0,3186.756,0.0,0.0,1.0,2.639451765835084,1.9954549637338053,7,1,0
1.0,3200.02,0.0,0.0,1.0,2.628093470180565,1.96734948932014,7,1,0
1.0,3200.02,0.0,0.0,1.0,2.628093470180565,1.9522455931029468,7,1,0
1.0,3200.02,0.0,0.0,1.0,2.6221578473075984,1.96734948932014,7,1,0
1.0,3200.02,0.0,0.0,1.0,2.6221578473075984,1.9522455931029468,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.620052802872341,1.960422275638911,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.620052802872341,1.9658514128424915,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.619439496555851,1.960422275638911,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.619439496555851,1.9658514128424915,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.6186285808972447,1.9685943481467751,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.6186285808972447,1.970817505534592,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.6186694710645244,1.9685943481467751,7,1,0
1.0,3212.51,0.0,0.0,1.0,2.6186694710645244,1.970817505534592,7,1,0
1.0,3184.41,0.0,0.0,1.0,2.6244802598565964,1.9847159321472496,7,1,0
1.0,3184.41,0.0,0.0,1.0,2.6244802598565964,1.9929580228539452,7,1,0
1.0,3184.41,0.0,0.0,1.0,2.628202331534947,1.9847159321472496,7,1,0
1.0,3184.41,0.0,0.0,1.0,2.628202331534947,1.9929580228539452,7,1,0
1.0,3203.5429999999997,0.0,0.0,1.0,2.629981713991253,1.997389508382316,7,1,0
1.0,3228.89,0.0,0.0,1.0,2.630859473009847,1.9997663651177395,7,1,0
1.0,3228.89,0.0,0.0,1.0,2.630859473009847,2.001341296172206,7,1,0
1.0,3228.89,0.0,0.0,1.0,2.6314595195136343,1.9997663651177395,7,1,0
1.0,3228.89,0.0,0.0,1.0,2.6314595195136343,2.001341296172206,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.632334164156374,2.0027548530517745,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.632334164156374,2.0032919750946965,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.632410355646746,2.0027548530517745,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.632410355646746,2.0032919750946965,7,1,0
1.0,3223.04,0.0,0.0,1.0,2.6328413565641373,2.0038211632576584,7,1,0
1.0,3223.04,0.0,0.0,1.0,2.6328413565641373,1.996163708697828,7,1,0
1.0,3223.04,0.0,0.0,1.0,2.6307737272534384,2.0038211632576584,7,1,0
1.0,3223.04,0.0,0.0,1.0,2.6307737272534384,1.996163708697828,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.6299568456960487,1.9922235638139696,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.6299568456960487,1.9901027619008824,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.62924632411916,1.9922235638139696,7,1,0
1.0,3225.39,0.0,0.0,1.0,2.62924632411916,1.9901027619008824,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.6292546116556506,1.989497473710684,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.6292546116556506,1.9936978860249293,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.631947425205636,1.989497473710684,7,1,0
1.0,3201.97,0.0,0.0,1.0,2.631947425205636,1.9936978860249293,7,1,0
1.0,3232.41,0.0,0.0,1.0,2.6311970839136456,1.9723501039818756,7,1,0
1.0,3200.81,0.0,0.0,1.0,2.6372763858320982,1.98032330670086,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.641107279061023,1.9853109976137109,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.641107279061023,1.9878878414166803,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.642979949975862,1.9853109976137109,7,1,0
1.0,3204.32,0.0,0.0,1.0,2.642979949975862,1.9878878414166803,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.644246382871068,1.989480192257587,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.644246382871068,1.9809704195777211,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.644246382871068,1.9764265607605165,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.6430662291485487,1.989480192257587,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.6430662291485487,1.9809704195777211,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.6430662291485487,1.9764265607605165,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.6426269016948982,1.989480192257587,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.6426269016948982,1.9809704195777211,7,1,0
1.0,3212.52,0.0,0.0,1.0,2.6426269016948982,1.9764265607605165,7,1,0
1.0,3212.9,0.0,0.0,1.0,2.6402046726056443,1.9631267738011813,7,1,0
1.0,3185.59,0.0,0.0,1.0,2.634960836120072,1.9548329374719864,7,1,0
1.0,3185.59,0.0,0.0,1.0,2.634960836120072,1.9501633391318591,7,1,0
1.0,3185.59,0.0,0.0,1.0,2.6318642939759727,1.9548329374719864,7,1,0
1.0,3185.59,0.0,0.0,1.0,2.6318642939759727,1.9501633391318591,7,1,0
1.0,3210.17,0.0,0.0,1.0,2.630139756572736,1.9476139825786685,7,1,0
1.0,3193.7833333333456,0.0,0.0,1.0,2.6355668895016446,1.9745838454410232,7,1,0
1.0,3197.8800000000183,0.0,0.0,1.0,2.6355668895016446,1.9902135082679704,7,1,0
1.0,3210.1700000000365,0.0,0.0,1.0,2.6389684968451204,1.9745838454410232,7,1,0
1.0,3219.54,0.0,0.0,1.0,2.6407408509815284,1.9990635981277016,7,1,0
1.0,3219.54,0.0,0.0,1.0,2.6407408509815284,2.004104844945037,7,1,0
1.0,3219.54,0.0,0.0,1.0,2.6419961480506937,1.9990635981277016,7,1,0
1.0,3219.54,0.0,0.0,1.0,2.6419961480506937,2.004104844945037,7,1,0
1.0,3189.1,0.0,0.0,1.0,2.645788131402868,1.9779179744789772,7,1,0
1.0,3189.1,0.0,0.0,1.0,2.645788131402868,1.963535098396684,7,1,0
1.0,3189.1,0.0,0.0,1.0,2.6480946934773697,1.9779179744789772,7,1,0
1.0,3189.1,0.0,0.0,1.0,2.6480946934773697,1.963535098396684,7,1,0
1.0,3210.173,0.0,0.0,1.0,2.645547076788875,1.951831821905884,7,1,0
1.0,3211.343,0.0,0.0,1.0,2.6442254814316475,1.9456956627977584,7,1,0
1.0,3211.343,0.0,0.0,1.0,2.6442254814316475,1.9421970257903876,7,1,0
1.0,3211.343,0.0,0.0,1.0,2.6434100722690563,1.9456956627977584,7,1,0
1.0,3211.343,0.0,0.0,1.0,2.6434100722690563,1.9421970257903876,7,1,0
1.0,3197.29,0.0,0.0,1.0,2.643014549950244,1.9405572193136356,7,1,0
